orig.ident	CompositionCluster_CC	cell_type	median_ct_prop
S22-21554-B8	CC2	Endothelial	0.0547533919981013
S22-21554-B8	CC2	FCN1_TAMs	0.0400771437661928
S22-21554-B8	CC2	Normal_epithelium	9.09198333383857e-05
S22-21554-B8	CC2	PVL	0.0236550119176894
S22-21554-B8	CC2	SPP1_TAMs	0.0791374179638402
S22-21554-B8	CC2	Tregs	0.0110624914383724
S22-21554-B8	CC2	Tumor_epithelium	0.189105213255101
S22-21554-B8	CC2	iCAF	0.0109167420707154
S22-21554-B8	CC2	mast_cells	0.00258019746948216
S22-21554-B8	CC2	myCAF	0.429764922028109
S22-21554-B8	CC3	Bcell	0.00187620480483221
S22-21554-B8	CC3	C1Q_TAMs	0.159499567465664
S22-21554-B8	CC3	CD4_conv	0.000120682099021918
S22-21554-B8	CC3	CD8_NK	0.00331084405287569
S22-21554-B8	CC3	Dendritic_cells	7.53608451811201e-05
S22-21554-B8	CC3	Endothelial	0.0436579601333549
S22-21554-B8	CC3	FCN1_TAMs	0.067836257569264
S22-21554-B8	CC3	Normal_epithelium	0.000109881369003917
S22-21554-B8	CC3	PVL	0.0176878463967413
S22-21554-B8	CC3	SPP1_TAMs	0.106729341186482
S22-21554-B8	CC3	Tregs	0.00588365473999542
S22-21554-B8	CC3	Tumor_epithelium	0.0643917450778655
S22-21554-B8	CC3	iCAF	0.0172916380800008
S22-21554-B8	CC3	mast_cells	0.00123139219181955
S22-21554-B8	CC3	myCAF	0.385285076741837
S22-21554-B8	CC4	Bcell	8.71066782532134e-05
S22-21554-B8	CC4	C1Q_TAMs	0.0161742517345523
S22-21554-B8	CC4	CD4_conv	9.23719671579392e-05
S22-21554-B8	CC4	CD8_NK	0.000732211900226777
S22-21554-B8	CC4	Dendritic_cells	0.00799166844062465
S22-21554-B8	CC4	Endothelial	0.0488703695840331
S22-21554-B8	CC4	FCN1_TAMs	0.0255595488992046
S22-21554-B8	CC4	Normal_epithelium	0.000125860548723048
S22-21554-B8	CC4	PVL	0.0138333523297534
S22-21554-B8	CC4	SPP1_TAMs	0.0503137316763756
S22-21554-B8	CC4	Tregs	0.0104318756074073
S22-21554-B8	CC4	Tumor_epithelium	0.608412858323603
S22-21554-B8	CC4	iCAF	0.00265358523222684
S22-21554-B8	CC4	mast_cells	0.00398735406054603
S22-21554-B8	CC4	myCAF	0.173579071604338
S22-21554-B8	CC5	Bcell	9.26684365220845e-05
S22-21554-B8	CC5	C1Q_TAMs	0.0305623300715565
S22-21554-B8	CC5	CD4_conv	0.000126909977471235
S22-21554-B8	CC5	CD8_NK	0.000966427708744269
S22-21554-B8	CC5	Dendritic_cells	0.00439389371274511
S22-21554-B8	CC5	Endothelial	0.0547183338863636
S22-21554-B8	CC5	FCN1_TAMs	0.0317417605743888
S22-21554-B8	CC5	Normal_epithelium	0.000128255557332196
S22-21554-B8	CC5	PVL	0.0192038270885583
S22-21554-B8	CC5	SPP1_TAMs	0.0886957635859281
S22-21554-B8	CC5	Tregs	0.0129845722264894
S22-21554-B8	CC5	Tumor_epithelium	0.404918723768335
S22-21554-B8	CC5	iCAF	0.00436055951309384
S22-21554-B8	CC5	mast_cells	0.00359498432104885
S22-21554-B8	CC5	myCAF	0.292669125694446
S22-21554-B8	CC6	Bcell	0.0148352092146425
S22-21554-B8	CC6	C1Q_TAMs	0.167845380072092
S22-21554-B8	CC6	CD4_conv	0.000130772754690181
S22-21554-B8	CC6	CD8_NK	0.00265321067457898
S22-21554-B8	CC6	Dendritic_cells	5.17496338146017e-05
S22-21554-B8	CC6	Endothelial	0.0338762216070272
S22-21554-B8	CC6	FCN1_TAMs	0.0399600568970239
S22-21554-B8	CC6	Normal_epithelium	5.32730961345365e-05
S22-21554-B8	CC6	PVL	0.00858099718591588
S22-21554-B8	CC6	SPP1_TAMs	5.48908141832886e-05
S22-21554-B8	CC6	Tregs	0.000503812052791746
S22-21554-B8	CC6	Tumor_epithelium	0.00013536063991245
S22-21554-B8	CC6	iCAF	0.0689075569150507
S22-21554-B8	CC6	mast_cells	0.000306201574456732
S22-21554-B8	CC6	myCAF	0.572776613313872
S22-21554-B8	CC7	Bcell	0.0085412395410882
S22-21554-B8	CC7	C1Q_TAMs	0.106005096508365
S22-21554-B8	CC7	CD4_conv	0.000988605592668087
S22-21554-B8	CC7	CD8_NK	3.43503285616974e-05
S22-21554-B8	CC7	Dendritic_cells	3.43503285614377e-05
S22-21554-B8	CC7	Endothelial	0.103040006286369
S22-21554-B8	CC7	FCN1_TAMs	3.43503285614379e-05
S22-21554-B8	CC7	Normal_epithelium	3.43503285588549e-05
S22-21554-B8	CC7	PVL	0.353252496506368
S22-21554-B8	CC7	SPP1_TAMs	3.43503285614396e-05
S22-21554-B8	CC7	Tregs	0.0102576476948218
S22-21554-B8	CC7	Tumor_epithelium	3.43503285614401e-05
S22-21554-B8	CC7	iCAF	0.0541717668353762
S22-21554-B8	CC7	mast_cells	3.43503285616564e-05
S22-21554-B8	CC7	myCAF	0.363502688735016
S22-21554-B8	CC8	Bcell	0.0593002525955921
S22-21554-B8	CC8	C1Q_TAMs	0.122564011159124
S22-21554-B8	CC8	CD4_conv	0.00839106636365427
S22-21554-B8	CC8	CD8_NK	0.0066285281940653
S22-21554-B8	CC8	Dendritic_cells	0.000186554970314273
S22-21554-B8	CC8	Endothelial	0.0984693842582699
S22-21554-B8	CC8	FCN1_TAMs	0.0603385235407613
S22-21554-B8	CC8	Normal_epithelium	0.00488939127132307
S22-21554-B8	CC8	PVL	0.0479446947041009
S22-21554-B8	CC8	SPP1_TAMs	0.000276651543433551
S22-21554-B8	CC8	Tregs	0.00797335170574824
S22-21554-B8	CC8	Tumor_epithelium	0.036611721199403
S22-21554-B8	CC8	iCAF	0.0292242916637066
S22-21554-B8	CC8	mast_cells	0.00300358124277386
S22-21554-B8	CC8	myCAF	0.406732758123691
S22-21554-B8	CC9	Bcell	5.99870393476251e-05
S22-21554-B8	CC9	C1Q_TAMs	0.00943338603388254
S22-21554-B8	CC9	CD4_conv	6.17449173244339e-05
S22-21554-B8	CC9	CD8_NK	0.000808818155386495
S22-21554-B8	CC9	Dendritic_cells	0.00658995853611014
S22-21554-B8	CC9	Endothelial	0.0379181877723854
S22-21554-B8	CC9	FCN1_TAMs	0.0175352049242385
S22-21554-B8	CC9	Normal_epithelium	8.60064451649804e-05
S22-21554-B8	CC9	PVL	0.00955823226123817
S22-21554-B8	CC9	SPP1_TAMs	0.0227494174565564
S22-21554-B8	CC9	Tregs	0.00581758194479551
S22-21554-B8	CC9	Tumor_epithelium	0.773965700186965
S22-21554-B8	CC9	iCAF	0.00151162073666769
S22-21554-B8	CC9	mast_cells	0.00366478965998434
S22-21554-B8	CC9	myCAF	0.0862485307809237
S22-28140-A4	CC1	Bcell	0.209615160821025
S22-28140-A4	CC1	C1Q_TAMs	0.123914119985039
S22-28140-A4	CC1	CD4_conv	0.010271992019977
S22-28140-A4	CC1	CD8_NK	0.00145806042768619
S22-28140-A4	CC1	Dendritic_cells	0.00635067619686752
S22-28140-A4	CC1	Endothelial	0.0675277064821933
S22-28140-A4	CC1	FCN1_TAMs	0.00201774607110922
S22-28140-A4	CC1	Normal_epithelium	0.0019996154104006
S22-28140-A4	CC1	PVL	0.0376929649978123
S22-28140-A4	CC1	SPP1_TAMs	0.000130204187034523
S22-28140-A4	CC1	Tregs	0.0245429417437552
S22-28140-A4	CC1	Tumor_epithelium	0.0200363473353605
S22-28140-A4	CC1	iCAF	0.0518570538376417
S22-28140-A4	CC1	mast_cells	0.00514793663343262
S22-28140-A4	CC1	myCAF	0.352542581269436
S22-28140-A4	CC10	Bcell	0.000109127489115863
S22-28140-A4	CC10	C1Q_TAMs	0.0575234017888151
S22-28140-A4	CC10	CD4_conv	0.000109127482767665
S22-28140-A4	CC10	CD8_NK	0.00010912748242151
S22-28140-A4	CC10	Dendritic_cells	0.0486191070876822
S22-28140-A4	CC10	Endothelial	0.0605452119493893
S22-28140-A4	CC10	FCN1_TAMs	0.00753990596475456
S22-28140-A4	CC10	Normal_epithelium	0.377971517184173
S22-28140-A4	CC10	PVL	0.0766906104637943
S22-28140-A4	CC10	SPP1_TAMs	0.000314754389068089
S22-28140-A4	CC10	Tregs	0.000314754389067109
S22-28140-A4	CC10	Tumor_epithelium	0.00727258642455503
S22-28140-A4	CC10	iCAF	0.00452076541893353
S22-28140-A4	CC10	mast_cells	0.000314754388752527
S22-28140-A4	CC10	myCAF	0.160350832012724
S22-28140-A4	CC2	Bcell	0.00037067825255886
S22-28140-A4	CC2	C1Q_TAMs	0.123734799915866
S22-28140-A4	CC2	CD4_conv	0.000117262983865122
S22-28140-A4	CC2	CD8_NK	0.000494713734462767
S22-28140-A4	CC2	Dendritic_cells	0.00114699598805152
S22-28140-A4	CC2	Endothelial	0.033225406585956
S22-28140-A4	CC2	FCN1_TAMs	0.00181554391113998
S22-28140-A4	CC2	Normal_epithelium	8.57442355722013e-05
S22-28140-A4	CC2	PVL	0.0293678517849515
S22-28140-A4	CC2	SPP1_TAMs	0.00441488064351723
S22-28140-A4	CC2	Tregs	0.0282818543502796
S22-28140-A4	CC2	Tumor_epithelium	0.214247682327646
S22-28140-A4	CC2	iCAF	0.01344046857209
S22-28140-A4	CC2	mast_cells	0.000944112969777052
S22-28140-A4	CC2	myCAF	0.455219749036869
S22-28140-A4	CC3	Bcell	7.34715754165889e-05
S22-28140-A4	CC3	C1Q_TAMs	0.299059585665685
S22-28140-A4	CC3	CD4_conv	0.000208835318292543
S22-28140-A4	CC3	CD8_NK	0.00157835477712239
S22-28140-A4	CC3	Dendritic_cells	0.000750397768580494
S22-28140-A4	CC3	Endothelial	0.0173595218643891
S22-28140-A4	CC3	FCN1_TAMs	9.3773497337189e-05
S22-28140-A4	CC3	Normal_epithelium	7.42144656935164e-05
S22-28140-A4	CC3	PVL	0.0147983973107549
S22-28140-A4	CC3	SPP1_TAMs	0.115296459870678
S22-28140-A4	CC3	Tregs	0.0337413576994378
S22-28140-A4	CC3	Tumor_epithelium	0.117896614047086
S22-28140-A4	CC3	iCAF	0.00665981752395527
S22-28140-A4	CC3	mast_cells	7.86012576590788e-05
S22-28140-A4	CC3	myCAF	0.315165786855566
S22-28140-A4	CC4	Bcell	8.10899063911598e-05
S22-28140-A4	CC4	C1Q_TAMs	0.0887080786761662
S22-28140-A4	CC4	CD4_conv	8.2907622192655e-05
S22-28140-A4	CC4	CD8_NK	8.58503152290574e-05
S22-28140-A4	CC4	Dendritic_cells	8.61780949007876e-05
S22-28140-A4	CC4	Endothelial	0.0237121149434859
S22-28140-A4	CC4	FCN1_TAMs	8.36383118178279e-05
S22-28140-A4	CC4	Normal_epithelium	8.42270300729337e-05
S22-28140-A4	CC4	PVL	0.0357178317387145
S22-28140-A4	CC4	SPP1_TAMs	0.00592968540595971
S22-28140-A4	CC4	Tregs	0.0130377441110083
S22-28140-A4	CC4	Tumor_epithelium	0.609514476326894
S22-28140-A4	CC4	iCAF	8.51846479456753e-05
S22-28140-A4	CC4	mast_cells	8.59585211496227e-05
S22-28140-A4	CC4	myCAF	0.179296337554097
S22-28140-A4	CC5	Bcell	8.74408850536718e-05
S22-28140-A4	CC5	C1Q_TAMs	0.119447888142328
S22-28140-A4	CC5	CD4_conv	8.81669829443645e-05
S22-28140-A4	CC5	CD8_NK	0.000132272134323425
S22-28140-A4	CC5	Dendritic_cells	0.000218876353573665
S22-28140-A4	CC5	Endothelial	0.0320516503304919
S22-28140-A4	CC5	FCN1_TAMs	0.000139916323484402
S22-28140-A4	CC5	Normal_epithelium	9.45087135516329e-05
S22-28140-A4	CC5	PVL	0.0439068125522768
S22-28140-A4	CC5	SPP1_TAMs	0.0112408119117959
S22-28140-A4	CC5	Tregs	0.0211560600875017
S22-28140-A4	CC5	Tumor_epithelium	0.399414662715643
S22-28140-A4	CC5	iCAF	0.000808303470636107
S22-28140-A4	CC5	mast_cells	0.00014116985598081
S22-28140-A4	CC5	myCAF	0.296565342419612
S22-28140-A4	CC6	Bcell	0.00154586541132314
S22-28140-A4	CC6	C1Q_TAMs	0.136488902097583
S22-28140-A4	CC6	CD4_conv	0.00391385784151013
S22-28140-A4	CC6	CD8_NK	0.00316875632711905
S22-28140-A4	CC6	Dendritic_cells	8.11254614656951e-05
S22-28140-A4	CC6	Endothelial	0.0234240707141238
S22-28140-A4	CC6	FCN1_TAMs	8.26543095060942e-05
S22-28140-A4	CC6	Normal_epithelium	8.08110354863731e-05
S22-28140-A4	CC6	PVL	0.00530807744642027
S22-28140-A4	CC6	SPP1_TAMs	7.94458055444903e-05
S22-28140-A4	CC6	Tregs	0.0242265780215577
S22-28140-A4	CC6	Tumor_epithelium	0.0246486391647887
S22-28140-A4	CC6	iCAF	0.0510701304057906
S22-28140-A4	CC6	mast_cells	0.00315948210786323
S22-28140-A4	CC6	myCAF	0.618795947380744
S22-28140-A4	CC7	Bcell	0.0074550912373486
S22-28140-A4	CC7	C1Q_TAMs	0.00727261942553438
S22-28140-A4	CC7	CD4_conv	0.000157715849244377
S22-28140-A4	CC7	CD8_NK	0.00783495033445691
S22-28140-A4	CC7	Dendritic_cells	6.48442334428587e-05
S22-28140-A4	CC7	Endothelial	0.0447739596131731
S22-28140-A4	CC7	FCN1_TAMs	0.0120446441099103
S22-28140-A4	CC7	Normal_epithelium	0.00697232559249417
S22-28140-A4	CC7	PVL	0.420828311268812
S22-28140-A4	CC7	SPP1_TAMs	0.0218134784444793
S22-28140-A4	CC7	Tregs	0.0304054569375209
S22-28140-A4	CC7	Tumor_epithelium	0.0964562393814102
S22-28140-A4	CC7	iCAF	0.000157715848268641
S22-28140-A4	CC7	mast_cells	0.0233350264738164
S22-28140-A4	CC7	myCAF	0.218640780683017
S22-28140-A4	CC8	Bcell	0.0366927969761607
S22-28140-A4	CC8	C1Q_TAMs	0.126580077813163
S22-28140-A4	CC8	CD4_conv	0.0246354004760426
S22-28140-A4	CC8	CD8_NK	0.00296667935535995
S22-28140-A4	CC8	Dendritic_cells	0.0140093871905227
S22-28140-A4	CC8	Endothelial	0.103213436872674
S22-28140-A4	CC8	FCN1_TAMs	0.00129750067303056
S22-28140-A4	CC8	Normal_epithelium	0.00464514152864916
S22-28140-A4	CC8	PVL	0.0876528631805607
S22-28140-A4	CC8	SPP1_TAMs	0.000126549584850961
S22-28140-A4	CC8	Tregs	0.0321922442873573
S22-28140-A4	CC8	Tumor_epithelium	0.0233262083717954
S22-28140-A4	CC8	iCAF	0.0348025358499102
S22-28140-A4	CC8	mast_cells	0.004228588058028
S22-28140-A4	CC8	myCAF	0.325257693731484
S22-28140-A4	CC9	Bcell	5.83421967124771e-05
S22-28140-A4	CC9	C1Q_TAMs	0.0500998054670452
S22-28140-A4	CC9	CD4_conv	5.88783540570577e-05
S22-28140-A4	CC9	CD8_NK	5.95640731734228e-05
S22-28140-A4	CC9	Dendritic_cells	5.9519462676235e-05
S22-28140-A4	CC9	Endothelial	0.0153633278790235
S22-28140-A4	CC9	FCN1_TAMs	5.87204285758582e-05
S22-28140-A4	CC9	Normal_epithelium	6.31968713307602e-05
S22-28140-A4	CC9	PVL	0.0208404375540634
S22-28140-A4	CC9	SPP1_TAMs	0.00111361000145751
S22-28140-A4	CC9	Tregs	0.00699011628678866
S22-28140-A4	CC9	Tumor_epithelium	0.794254506570826
S22-28140-A4	CC9	iCAF	5.9058394758957e-05
S22-28140-A4	CC9	mast_cells	5.93723617713841e-05
S22-28140-A4	CC9	myCAF	0.0844950300196307
S22-29157-A4	CC1	Bcell	0.219978084844433
S22-29157-A4	CC1	C1Q_TAMs	0.116019769546182
S22-29157-A4	CC1	CD4_conv	0.0388507070260463
S22-29157-A4	CC1	CD8_NK	0.00643181218193538
S22-29157-A4	CC1	Dendritic_cells	0.000187049516979213
S22-29157-A4	CC1	Endothelial	0.0593463162574325
S22-29157-A4	CC1	FCN1_TAMs	0.0288428649314273
S22-29157-A4	CC1	Normal_epithelium	0.000127321727171559
S22-29157-A4	CC1	PVL	0.0276233813529201
S22-29157-A4	CC1	SPP1_TAMs	0.000126707265044674
S22-29157-A4	CC1	Tregs	0.0032620292313016
S22-29157-A4	CC1	Tumor_epithelium	0.00918919468373358
S22-29157-A4	CC1	iCAF	0.119068549016022
S22-29157-A4	CC1	mast_cells	0.0103677980813426
S22-29157-A4	CC1	myCAF	0.24187815994164
S22-29157-A4	CC10	Bcell	0.000187463540631436
S22-29157-A4	CC10	C1Q_TAMs	0.133959304817986
S22-29157-A4	CC10	CD4_conv	0.00890893927911677
S22-29157-A4	CC10	CD8_NK	0.000187463553902205
S22-29157-A4	CC10	Dendritic_cells	0.000187463553766709
S22-29157-A4	CC10	Endothelial	0.205655922560855
S22-29157-A4	CC10	FCN1_TAMs	0.00018746355376671
S22-29157-A4	CC10	Normal_epithelium	0.289006277060877
S22-29157-A4	CC10	PVL	0.00018746355376671
S22-29157-A4	CC10	SPP1_TAMs	0.000187463553766708
S22-29157-A4	CC10	Tregs	0.188216542059437
S22-29157-A4	CC10	Tumor_epithelium	0.0920455440704638
S22-29157-A4	CC10	iCAF	0.00018746355315433
S22-29157-A4	CC10	mast_cells	0.0203240670339572
S22-29157-A4	CC10	myCAF	0.0605711582545523
S22-29157-A4	CC2	Bcell	0.0394455841549619
S22-29157-A4	CC2	C1Q_TAMs	0.148607051117032
S22-29157-A4	CC2	CD4_conv	0.0187535837782329
S22-29157-A4	CC2	CD8_NK	0.014636833126206
S22-29157-A4	CC2	Dendritic_cells	0.000170160355669559
S22-29157-A4	CC2	Endothelial	0.061835838077437
S22-29157-A4	CC2	FCN1_TAMs	0.0356321272467105
S22-29157-A4	CC2	Normal_epithelium	0.000154018026459549
S22-29157-A4	CC2	PVL	0.0324602395583999
S22-29157-A4	CC2	SPP1_TAMs	0.0205633860650254
S22-29157-A4	CC2	Tregs	0.0153363797185785
S22-29157-A4	CC2	Tumor_epithelium	0.189218045705246
S22-29157-A4	CC2	iCAF	0.0207850106929302
S22-29157-A4	CC2	mast_cells	0.000285041018745493
S22-29157-A4	CC2	myCAF	0.265154746811512
S22-29157-A4	CC3	Bcell	0.000142968420583086
S22-29157-A4	CC3	C1Q_TAMs	0.00017399418638905
S22-29157-A4	CC3	CD4_conv	0.00012190344731745
S22-29157-A4	CC3	CD8_NK	0.0135772417118124
S22-29157-A4	CC3	Dendritic_cells	0.000103699402492572
S22-29157-A4	CC3	Endothelial	0.029186892931196
S22-29157-A4	CC3	FCN1_TAMs	0.0717099456528202
S22-29157-A4	CC3	Normal_epithelium	0.000112780679231714
S22-29157-A4	CC3	PVL	0.0109986129013056
S22-29157-A4	CC3	SPP1_TAMs	0.0967573485001119
S22-29157-A4	CC3	Tregs	0.0106317042137664
S22-29157-A4	CC3	Tumor_epithelium	0.182850047826143
S22-29157-A4	CC3	iCAF	0.0100104713179135
S22-29157-A4	CC3	mast_cells	0.000115446966015833
S22-29157-A4	CC3	myCAF	0.125435247009517
S22-29157-A4	CC4	Bcell	8.23168080424746e-05
S22-29157-A4	CC4	C1Q_TAMs	0.0388365120571512
S22-29157-A4	CC4	CD4_conv	8.5679014121772e-05
S22-29157-A4	CC4	CD8_NK	0.00400222253322713
S22-29157-A4	CC4	Dendritic_cells	8.49384456628371e-05
S22-29157-A4	CC4	Endothelial	0.0234615667189519
S22-29157-A4	CC4	FCN1_TAMs	8.46145489699854e-05
S22-29157-A4	CC4	Normal_epithelium	8.83291906805568e-05
S22-29157-A4	CC4	PVL	0.00776518412392148
S22-29157-A4	CC4	SPP1_TAMs	0.122879390618397
S22-29157-A4	CC4	Tregs	0.00681956211460427
S22-29157-A4	CC4	Tumor_epithelium	0.638659525990328
S22-29157-A4	CC4	iCAF	0.0015822870396893
S22-29157-A4	CC4	mast_cells	8.82467949095493e-05
S22-29157-A4	CC4	myCAF	0.0871554358015006
S22-29157-A4	CC5	Bcell	0.000290231699452126
S22-29157-A4	CC5	C1Q_TAMs	0.042968660510523
S22-29157-A4	CC5	CD4_conv	0.00016957574639363
S22-29157-A4	CC5	CD8_NK	0.00723751106852498
S22-29157-A4	CC5	Dendritic_cells	0.00012440699686389
S22-29157-A4	CC5	Endothelial	0.0362457040638772
S22-29157-A4	CC5	FCN1_TAMs	0.00949946547959159
S22-29157-A4	CC5	Normal_epithelium	0.000136169487081808
S22-29157-A4	CC5	PVL	0.0133846299569626
S22-29157-A4	CC5	SPP1_TAMs	0.14458878180774
S22-29157-A4	CC5	Tregs	0.00959959662180968
S22-29157-A4	CC5	Tumor_epithelium	0.416112235339968
S22-29157-A4	CC5	iCAF	0.00483194369821396
S22-29157-A4	CC5	mast_cells	0.000151004008987643
S22-29157-A4	CC5	myCAF	0.134666168222029
S22-29157-A4	CC6	Bcell	0.142901521924432
S22-29157-A4	CC6	C1Q_TAMs	0.11050159961692
S22-29157-A4	CC6	CD4_conv	0.0196128554707704
S22-29157-A4	CC6	CD8_NK	0.00816037061102953
S22-29157-A4	CC6	Dendritic_cells	9.1795401660092e-05
S22-29157-A4	CC6	Endothelial	0.0468784177351228
S22-29157-A4	CC6	FCN1_TAMs	0.0328172879707164
S22-29157-A4	CC6	Normal_epithelium	8.49944025714111e-05
S22-29157-A4	CC6	PVL	0.00810587580029802
S22-29157-A4	CC6	SPP1_TAMs	8.36326004641346e-05
S22-29157-A4	CC6	Tregs	0.000148336669137068
S22-29157-A4	CC6	Tumor_epithelium	0.0048892907521612
S22-29157-A4	CC6	iCAF	0.147346783881138
S22-29157-A4	CC6	mast_cells	0.00874441162449235
S22-29157-A4	CC6	myCAF	0.412387288668526
S22-29157-A4	CC7	Bcell	0.0365136323888781
S22-29157-A4	CC7	C1Q_TAMs	0.0664429152783412
S22-29157-A4	CC7	CD4_conv	0.00345934223124734
S22-29157-A4	CC7	CD8_NK	0.00521434994953502
S22-29157-A4	CC7	Dendritic_cells	8.1456538920389e-05
S22-29157-A4	CC7	Endothelial	0.0871756887035121
S22-29157-A4	CC7	FCN1_TAMs	0.0153719105804189
S22-29157-A4	CC7	Normal_epithelium	8.03280650921587e-05
S22-29157-A4	CC7	PVL	0.374116155671551
S22-29157-A4	CC7	SPP1_TAMs	7.9709747877521e-05
S22-29157-A4	CC7	Tregs	0.000105271230005503
S22-29157-A4	CC7	Tumor_epithelium	0.034438602725114
S22-29157-A4	CC7	iCAF	0.0680814706325252
S22-29157-A4	CC7	mast_cells	0.0118172925502362
S22-29157-A4	CC7	myCAF	0.157940479711997
S22-29157-A4	CC8	Bcell	0.0769083165397956
S22-29157-A4	CC8	C1Q_TAMs	0.121277458548442
S22-29157-A4	CC8	CD4_conv	0.0309339078644422
S22-29157-A4	CC8	CD8_NK	0.00951660524063295
S22-29157-A4	CC8	Dendritic_cells	0.0001219853838907
S22-29157-A4	CC8	Endothelial	0.0896187604586601
S22-29157-A4	CC8	FCN1_TAMs	0.0344145645571615
S22-29157-A4	CC8	Normal_epithelium	0.000115228570780369
S22-29157-A4	CC8	PVL	0.0886025037646344
S22-29157-A4	CC8	SPP1_TAMs	0.000119302820502265
S22-29157-A4	CC8	Tregs	0.00635106565649175
S22-29157-A4	CC8	Tumor_epithelium	0.0398205426576614
S22-29157-A4	CC8	iCAF	0.0704829085718493
S22-29157-A4	CC8	mast_cells	0.00795970431734654
S22-29157-A4	CC8	myCAF	0.268117844038025
S22-29157-A4	CC9	Bcell	5.84048686689466e-05
S22-29157-A4	CC9	C1Q_TAMs	0.0225941187972454
S22-29157-A4	CC9	CD4_conv	6.49386971269793e-05
S22-29157-A4	CC9	CD8_NK	0.00222305185872062
S22-29157-A4	CC9	Dendritic_cells	6.22178407881653e-05
S22-29157-A4	CC9	Endothelial	0.0148786722737998
S22-29157-A4	CC9	FCN1_TAMs	6.0445555019505e-05
S22-29157-A4	CC9	Normal_epithelium	9.37689297966225e-05
S22-29157-A4	CC9	PVL	0.00399162246420465
S22-29157-A4	CC9	SPP1_TAMs	0.0692610713708263
S22-29157-A4	CC9	Tregs	0.00424998620203173
S22-29157-A4	CC9	Tumor_epithelium	0.802611897467528
S22-29157-A4	CC9	iCAF	0.000644250932839299
S22-29157-A4	CC9	mast_cells	8.39983261911438e-05
S22-29157-A4	CC9	myCAF	0.0408364845055336
S22-32932-A7	CC1	Bcell	0.242420106871355
S22-32932-A7	CC1	C1Q_TAMs	0.079951296921162
S22-32932-A7	CC1	CD4_conv	0.000170354078518628
S22-32932-A7	CC1	CD8_NK	0.000381665931406608
S22-32932-A7	CC1	Dendritic_cells	0.000361097508222048
S22-32932-A7	CC1	Endothelial	0.0736706519059473
S22-32932-A7	CC1	FCN1_TAMs	0.00383502830576196
S22-32932-A7	CC1	Normal_epithelium	0.00541723271539235
S22-32932-A7	CC1	PVL	0.0636555529335247
S22-32932-A7	CC1	SPP1_TAMs	0.000185316905377977
S22-32932-A7	CC1	Tregs	0.0232199394192107
S22-32932-A7	CC1	Tumor_epithelium	0.0472066870818634
S22-32932-A7	CC1	iCAF	0.0604601235617896
S22-32932-A7	CC1	mast_cells	0.000381665930936184
S22-32932-A7	CC1	myCAF	0.228843147854889
S22-32932-A7	CC10	Bcell	0.0312053095915652
S22-32932-A7	CC10	C1Q_TAMs	0.000344761271496289
S22-32932-A7	CC10	CD4_conv	0.000163967908032769
S22-32932-A7	CC10	CD8_NK	0.0537756190641726
S22-32932-A7	CC10	Dendritic_cells	0.0624353348568084
S22-32932-A7	CC10	Endothelial	0.000344761271496369
S22-32932-A7	CC10	FCN1_TAMs	0.00016396790803277
S22-32932-A7	CC10	Normal_epithelium	0.302120575110286
S22-32932-A7	CC10	PVL	0.000344761271481664
S22-32932-A7	CC10	SPP1_TAMs	0.0762469299758515
S22-32932-A7	CC10	Tregs	0.000344761271496372
S22-32932-A7	CC10	Tumor_epithelium	0.0933180113767247
S22-32932-A7	CC10	iCAF	0.000163967908032781
S22-32932-A7	CC10	mast_cells	0.000344761271497583
S22-32932-A7	CC10	myCAF	0.157276265377005
S22-32932-A7	CC2	Bcell	0.0107284801398445
S22-32932-A7	CC2	C1Q_TAMs	0.0644194155289106
S22-32932-A7	CC2	CD4_conv	0.000287176866411249
S22-32932-A7	CC2	CD8_NK	0.000280084186732809
S22-32932-A7	CC2	Dendritic_cells	0.011889288525997
S22-32932-A7	CC2	Endothelial	0.0768136033667259
S22-32932-A7	CC2	FCN1_TAMs	0.00565251070694509
S22-32932-A7	CC2	Normal_epithelium	0.000334840681297439
S22-32932-A7	CC2	PVL	0.0710509440761942
S22-32932-A7	CC2	SPP1_TAMs	0.0192284899342789
S22-32932-A7	CC2	Tregs	0.0113281846608299
S22-32932-A7	CC2	Tumor_epithelium	0.20605343967781
S22-32932-A7	CC2	iCAF	0.0466975822800552
S22-32932-A7	CC2	mast_cells	0.00303661667533311
S22-32932-A7	CC2	myCAF	0.265953574868559
S22-32932-A7	CC3	Bcell	8.81295291287973e-05
S22-32932-A7	CC3	C1Q_TAMs	0.0254616638149699
S22-32932-A7	CC3	CD4_conv	8.8129536935802e-05
S22-32932-A7	CC3	CD8_NK	5.33429620673025e-05
S22-32932-A7	CC3	Dendritic_cells	7.79938481260813e-05
S22-32932-A7	CC3	Endothelial	0.0536224654841209
S22-32932-A7	CC3	FCN1_TAMs	0.000123152097185545
S22-32932-A7	CC3	Normal_epithelium	8.81295366838117e-05
S22-32932-A7	CC3	PVL	0.0394913316546431
S22-32932-A7	CC3	SPP1_TAMs	0.359695273485178
S22-32932-A7	CC3	Tregs	8.81295368811183e-05
S22-32932-A7	CC3	Tumor_epithelium	0.0862553305147212
S22-32932-A7	CC3	iCAF	0.0377568501595626
S22-32932-A7	CC3	mast_cells	7.7747658388635e-05
S22-32932-A7	CC3	myCAF	0.162339044956125
S22-32932-A7	CC4	Bcell	0.000101055039141179
