Genes	Subtype
Sms	T cells 6:Raghu_Kalluri
Hnrnpab	T cells 6:Raghu_Kalluri
Pycard	T cells 6:Raghu_Kalluri
Hnrnpa1	T cells 6:Raghu_Kalluri
Ass1	T cells 6:Raghu_Kalluri
Cox7a2	T cells 6:Raghu_Kalluri
Cox5b	T cells 6:Raghu_Kalluri
Nono	T cells 6:Raghu_Kalluri
Leprotl1	T cells 6:Raghu_Kalluri
Ppp1cc	T cells 6:Raghu_Kalluri
Prelid1	T cells 6:Raghu_Kalluri
Cbx3	T cells 6:Raghu_Kalluri
Arhgdib	T cells 6:Raghu_Kalluri
Dctpp1	T cells 6:Raghu_Kalluri
Smco4	T cells 6:Raghu_Kalluri
Rpl41	T cells 6:Raghu_Kalluri
Psip1	T cells 6:Raghu_Kalluri
Serbp1	T cells 6:Raghu_Kalluri
Tmsb4x	T cells 6:Raghu_Kalluri
1810037i17rik	T cells 6:Raghu_Kalluri
Atp5g3	T cells 6:Raghu_Kalluri
Cnn2	T cells 6:Raghu_Kalluri
0610010k14rik	T cells 6:Raghu_Kalluri
Dtymk	T cells 6:Raghu_Kalluri
Uqcr10	T cells 6:Raghu_Kalluri
Atp5k	T cells 6:Raghu_Kalluri
Ndufa4	T cells 6:Raghu_Kalluri
Gltp	T cells 6:Raghu_Kalluri
Magoh	T cells 6:Raghu_Kalluri
Ppp1ca	T cells 6:Raghu_Kalluri
Tmsb10	T cells 6:Raghu_Kalluri
Ctcf	T cells 6:Raghu_Kalluri
Cox5a	T cells 6:Raghu_Kalluri
Clic1	T cells 6:Raghu_Kalluri
Srsf2	T cells 6:Raghu_Kalluri
Cox7c	T cells 6:Raghu_Kalluri
Ptprcap	T cells 6:Raghu_Kalluri
Pgk1	T cells 6:Raghu_Kalluri
Npm1	T cells 6:Raghu_Kalluri
Coro1a	T cells 6:Raghu_Kalluri
Hspa8	T cells 6:Raghu_Kalluri
Hsp90aa1	T cells 6:Raghu_Kalluri
Gimap5	T cells 6:Raghu_Kalluri
Slc9a3r1	T cells 6:Raghu_Kalluri
Tma7	T cells 6:Raghu_Kalluri
Calm2	T cells 6:Raghu_Kalluri
Aurkaip1	T cells 6:Raghu_Kalluri
Hnrnpa2b1	T cells 6:Raghu_Kalluri
Lgals1	T cells 6:Raghu_Kalluri
Rbm38	T cells 6:Raghu_Kalluri
Hdgf	T cells 6:Raghu_Kalluri
Eif1ax	T cells 6:Raghu_Kalluri
Rpsa	T cells 6:Raghu_Kalluri
Cd48	T cells 6:Raghu_Kalluri
Rfc2	T cells 6:Raghu_Kalluri
Nkg7	T cells 6:Raghu_Kalluri
Cox6c	T cells 6:Raghu_Kalluri
Ldha	T cells 6:Raghu_Kalluri
Cycs	T cells 6:Raghu_Kalluri
Rplp0	T cells 6:Raghu_Kalluri
43714	T cells 6:Raghu_Kalluri
Dazap1	T cells 6:Raghu_Kalluri
Sumo1	T cells 6:Raghu_Kalluri
Ssna1	T cells 6:Raghu_Kalluri
Set	T cells 6:Raghu_Kalluri
Limd2	T cells 6:Raghu_Kalluri
Ube2l3	T cells 6:Raghu_Kalluri
Rbbp7	T cells 6:Raghu_Kalluri
Impdh2	T cells 6:Raghu_Kalluri
Cox8a	T cells 6:Raghu_Kalluri
Fundc2	T cells 6:Raghu_Kalluri
Rap1a	T cells 6:Raghu_Kalluri
H2-t22	T cells 6:Raghu_Kalluri
Cenpx	T cells 6:Raghu_Kalluri
Snrpb	T cells 6:Raghu_Kalluri
Ndufc2	T cells 6:Raghu_Kalluri
Rps2	T cells 6:Raghu_Kalluri
Pabpc1	T cells 6:Raghu_Kalluri
Ap2s1	T cells 6:Raghu_Kalluri
Atp5j2	T cells 6:Raghu_Kalluri
Srsf7	T cells 6:Raghu_Kalluri
Ifi27l2a	T cells 6:Raghu_Kalluri
Minos1	T cells 6:Raghu_Kalluri
Cdk2ap2	T cells 6:Raghu_Kalluri
Pkp3	T cells 6:Raghu_Kalluri
Maf	T cells 6:Raghu_Kalluri
Atp5h	T cells 6:Raghu_Kalluri
Prdx1	T cells 6:Raghu_Kalluri
Anp32a	T cells 6:Raghu_Kalluri
Sf3b5	T cells 6:Raghu_Kalluri
Snrpd2	T cells 6:Raghu_Kalluri
Psmb8	T cells 6:Raghu_Kalluri
Npm3	T cells 6:Raghu_Kalluri
Gimap3	T cells 6:Raghu_Kalluri
S100a10	T cells 6:Raghu_Kalluri
Ube2n	T cells 6:Raghu_Kalluri
Bin2	T cells 6:Raghu_Kalluri
Arf5	T cells 6:Raghu_Kalluri
Capza1	T cells 6:Raghu_Kalluri
Sub1	T cells 6:Raghu_Kalluri
Ubald2	T cells 6:Raghu_Kalluri
Rpl28	T cells 6:Raghu_Kalluri
Tomm22	T cells 6:Raghu_Kalluri
Itgb7	T cells 6:Raghu_Kalluri
Ube2i	T cells 6:Raghu_Kalluri
Glrx	T cells 6:Raghu_Kalluri
Cmtm7	T cells 6:Raghu_Kalluri
Hsp90ab1	T cells 6:Raghu_Kalluri
Pdap1	T cells 6:Raghu_Kalluri
Hnrnpf	T cells 6:Raghu_Kalluri
Cdk4	T cells 6:Raghu_Kalluri
Cox17	T cells 6:Raghu_Kalluri
Snu13	T cells 6:Raghu_Kalluri
Sf3b6	T cells 6:Raghu_Kalluri
Cox6b1	T cells 6:Raghu_Kalluri
H2-q7	T cells 6:Raghu_Kalluri
Ctbp1	T cells 6:Raghu_Kalluri
Dnajc15	T cells 6:Raghu_Kalluri
Atp5e	T cells 6:Raghu_Kalluri
Atp5f1	T cells 6:Raghu_Kalluri
Ndufb7	T cells 6:Raghu_Kalluri
Pcbp2	T cells 6:Raghu_Kalluri
43715	T cells 6:Raghu_Kalluri
Psma4	T cells 6:Raghu_Kalluri
Cox6a1	T cells 6:Raghu_Kalluri
Ndufa3	T cells 6:Raghu_Kalluri
Tpm3	T cells 6:Raghu_Kalluri
Ccnd3	T cells 6:Raghu_Kalluri
Rpl22l1	T cells 6:Raghu_Kalluri
Arpp19	T cells 6:Raghu_Kalluri
Nhp2	T cells 6:Raghu_Kalluri
Cd2	T cells 6:Raghu_Kalluri
Elob	T cells 6:Raghu_Kalluri
Tagln2	T cells 6:Raghu_Kalluri
Atp5c1	T cells 6:Raghu_Kalluri
H3f3b	T cells 6:Raghu_Kalluri
Ncl	T cells 6:Raghu_Kalluri
Xist	T cells 6:Raghu_Kalluri
Atp5b	T cells 6:Raghu_Kalluri
Cox7b	T cells 6:Raghu_Kalluri
Actr3	T cells 6:Raghu_Kalluri
Ubb	T cells 6:Raghu_Kalluri
Btf3	T cells 6:Raghu_Kalluri
Nme1	T cells 6:Raghu_Kalluri
Eif5a	T cells 6:Raghu_Kalluri
Tmem14c	T cells 6:Raghu_Kalluri
Sec11c	T cells 6:Raghu_Kalluri
Reep5	T cells 6:Raghu_Kalluri
Mif	T cells 6:Raghu_Kalluri
Psma2	T cells 6:Raghu_Kalluri
2010107e04rik	T cells 6:Raghu_Kalluri
Usmg5	T cells 6:Raghu_Kalluri
Selplg	T cells 6:Raghu_Kalluri
Gm10260	T cells 6:Raghu_Kalluri
Myl12a	T cells 6:Raghu_Kalluri
Sh3bgrl3	T cells 6:Raghu_Kalluri
Cd52	T cells 6:Raghu_Kalluri
Gmfg	T cells 6:Raghu_Kalluri
Emp3	T cells 6:Raghu_Kalluri
Rgs10	T cells 6:Raghu_Kalluri
Cd8b1	T cells 6:Raghu_Kalluri
B2m	T cells 6:Raghu_Kalluri
Hspe1	T cells 6:Raghu_Kalluri
Acta2	Pericytes:Raghu_Kalluri
Tagln	Pericytes:Raghu_Kalluri
Myl9	Pericytes:Raghu_Kalluri
Rgs5	Pericytes:Raghu_Kalluri
Mustn1	Pericytes:Raghu_Kalluri
Gm13889	Pericytes:Raghu_Kalluri
Ndufa4l2	Pericytes:Raghu_Kalluri
Mylk	Pericytes:Raghu_Kalluri
Des	Pericytes:Raghu_Kalluri
Higd1b	Pericytes:Raghu_Kalluri
Myh11	Pericytes:Raghu_Kalluri
Sncg	Pericytes:Raghu_Kalluri
Cox4i2	Pericytes:Raghu_Kalluri
Ppp1r14a	Pericytes:Raghu_Kalluri
Aspn	Pericytes:Raghu_Kalluri
Notch3	Pericytes:Raghu_Kalluri
Gja4	Pericytes:Raghu_Kalluri
Epas1	Pericytes:Raghu_Kalluri
Mcam	Pericytes:Raghu_Kalluri
Rgs4	Pericytes:Raghu_Kalluri
Rasd1	Pericytes:Raghu_Kalluri
Nrip2	Pericytes:Raghu_Kalluri
Hspb2	Pericytes:Raghu_Kalluri
Atp1b2	Pericytes:Raghu_Kalluri
Pcp4l1	Pericytes:Raghu_Kalluri
Pde3a	Pericytes:Raghu_Kalluri
Gm13861	Pericytes:Raghu_Kalluri
Abcc9	Pericytes:Raghu_Kalluri
Gucy1a1	Pericytes:Raghu_Kalluri
Lmod1	Pericytes:Raghu_Kalluri
Rcan2	Pericytes:Raghu_Kalluri
Pdlim3	Pericytes:Raghu_Kalluri
Gucy1b1	Pericytes:Raghu_Kalluri
Gjc1	Pericytes:Raghu_Kalluri
Rasl12	Pericytes:Raghu_Kalluri
Pgf	Pericytes:Raghu_Kalluri
Hrct1	Pericytes:Raghu_Kalluri
Itga7	Pericytes:Raghu_Kalluri
Hey2	Pericytes:Raghu_Kalluri
Tusc5	Pericytes:Raghu_Kalluri
43712	Pericytes:Raghu_Kalluri
Aoc3	Pericytes:Raghu_Kalluri
Gng11	Pericytes:Raghu_Kalluri
Sparcl1	Pericytes:Raghu_Kalluri
Nexn	Pericytes:Raghu_Kalluri
Fbxl22	Pericytes:Raghu_Kalluri
Kcnj8	Pericytes:Raghu_Kalluri
Itga1	Pericytes:Raghu_Kalluri
Synpo2	Pericytes:Raghu_Kalluri
Sorbs1	Pericytes:Raghu_Kalluri
Esam	Pericytes:Raghu_Kalluri
Kcne4	Pericytes:Raghu_Kalluri
S1pr3	Pericytes:Raghu_Kalluri
Map3k20	Pericytes:Raghu_Kalluri
Igfbp5	Pericytes:Raghu_Kalluri
Apold1	Pericytes:Raghu_Kalluri
Pde5a	Pericytes:Raghu_Kalluri
Bcr	Pericytes:Raghu_Kalluri
Nes	Pericytes:Raghu_Kalluri
Rasl11a	Pericytes:Raghu_Kalluri
Foxs1	Pericytes:Raghu_Kalluri
Tpm2	Pericytes:Raghu_Kalluri
Cspg4	Pericytes:Raghu_Kalluri
Arhgef17	Pericytes:Raghu_Kalluri
Pdgfrb	Pericytes:Raghu_Kalluri
Serpine2	Pericytes:Raghu_Kalluri
Crip2	Pericytes:Raghu_Kalluri
Nrarp	Pericytes:Raghu_Kalluri
Fxyd1	Pericytes:Raghu_Kalluri
Pde1a	Pericytes:Raghu_Kalluri
Cryab	Pericytes:Raghu_Kalluri
Bgn	Pericytes:Raghu_Kalluri
Nr2f2	Pericytes:Raghu_Kalluri
Rarres2	Pericytes:Raghu_Kalluri
Parm1	Pericytes:Raghu_Kalluri
Pdgfa	Pericytes:Raghu_Kalluri
Tgfb1i1	Pericytes:Raghu_Kalluri
Nkd1	Pericytes:Raghu_Kalluri
Tinagl1	Pericytes:Raghu_Kalluri
Il34	Pericytes:Raghu_Kalluri
Arhgef25	Pericytes:Raghu_Kalluri
Fabp4	Pericytes:Raghu_Kalluri
Ndrg2	Pericytes:Raghu_Kalluri
Cald1	Pericytes:Raghu_Kalluri
Ednra	Pericytes:Raghu_Kalluri
Col18a1	Pericytes:Raghu_Kalluri
Tns1	Pericytes:Raghu_Kalluri
Lhfp	Pericytes:Raghu_Kalluri
Cacna2d1	Pericytes:Raghu_Kalluri
Dlc1	Pericytes:Raghu_Kalluri
Mfge8	Pericytes:Raghu_Kalluri
Lamb2	Pericytes:Raghu_Kalluri
Ano1	Pericytes:Raghu_Kalluri
Hspb1	Pericytes:Raghu_Kalluri
Rhoj	Pericytes:Raghu_Kalluri
Sparc	Pericytes:Raghu_Kalluri
Igfbp7	Pericytes:Raghu_Kalluri
Amigo2	Pericytes:Raghu_Kalluri
Bcam	Pericytes:Raghu_Kalluri
Wtip	Pericytes:Raghu_Kalluri
Myo1b	Pericytes:Raghu_Kalluri
Cavin3	Pericytes:Raghu_Kalluri
Lgalsl	Pericytes:Raghu_Kalluri
Tpm1	Pericytes:Raghu_Kalluri
Serping1	Pericytes:Raghu_Kalluri
Pls3	Pericytes:Raghu_Kalluri
Kitl	Pericytes:Raghu_Kalluri
Timp3	Pericytes:Raghu_Kalluri
Adamts1	Pericytes:Raghu_Kalluri
Lrrc32	Pericytes:Raghu_Kalluri
Nbl1	Pericytes:Raghu_Kalluri
Map1lc3a	Pericytes:Raghu_Kalluri
Fhl1	Pericytes:Raghu_Kalluri
Col4a2	Pericytes:Raghu_Kalluri
Olfml2b	Pericytes:Raghu_Kalluri
Col4a1	Pericytes:Raghu_Kalluri
Stbd1	Pericytes:Raghu_Kalluri
Crispld2	Pericytes:Raghu_Kalluri
Jag1	Pericytes:Raghu_Kalluri
Id3	Pericytes:Raghu_Kalluri
Cd248	Pericytes:Raghu_Kalluri
Mprip	Pericytes:Raghu_Kalluri
Ifitm1	Pericytes:Raghu_Kalluri
Zc2hc1a	Pericytes:Raghu_Kalluri
Cpe	Pericytes:Raghu_Kalluri
Htra1	Pericytes:Raghu_Kalluri
Fads3	Pericytes:Raghu_Kalluri
Snhg18	Pericytes:Raghu_Kalluri
Tm4sf1	Pericytes:Raghu_Kalluri
Acyp2	Pericytes:Raghu_Kalluri
Cavin1	Pericytes:Raghu_Kalluri
Tmem38b	Pericytes:Raghu_Kalluri
Fry	Pericytes:Raghu_Kalluri
Hes1	Pericytes:Raghu_Kalluri
Prss23	Pericytes:Raghu_Kalluri
Ctgf	Pericytes:Raghu_Kalluri
Dnajb4	Pericytes:Raghu_Kalluri
Sorbs2	Pericytes:Raghu_Kalluri
Palld	Pericytes:Raghu_Kalluri
Serpinh1	Pericytes:Raghu_Kalluri
Csrp1	Pericytes:Raghu_Kalluri
Ehd2	Pericytes:Raghu_Kalluri
Rbpms	Pericytes:Raghu_Kalluri
Cyr61	Pericytes:Raghu_Kalluri
Lamc1	Pericytes:Raghu_Kalluri
Fblim1	Pericytes:Raghu_Kalluri
2010111i01rik	Pericytes:Raghu_Kalluri
Mgst3	Pericytes:Raghu_Kalluri
Rgs16	Pericytes:Raghu_Kalluri
Cd151	Pericytes:Raghu_Kalluri
Thra	Pericytes:Raghu_Kalluri
Endod1	Pericytes:Raghu_Kalluri
Ednrb	Pericytes:Raghu_Kalluri
Maged2	Pericytes:Raghu_Kalluri
Filip1l	Pericytes:Raghu_Kalluri
Dtx3	Pericytes:Raghu_Kalluri
Tsc22d1	Pericytes:Raghu_Kalluri
Gamt	Pericytes:Raghu_Kalluri
Selenom	Pericytes:Raghu_Kalluri
C1s1	Pericytes:Raghu_Kalluri
Sdc2	Pericytes:Raghu_Kalluri
Gpx8	Pericytes:Raghu_Kalluri
Ift43	Pericytes:Raghu_Kalluri
Cystm1	Pericytes:Raghu_Kalluri
Fermt2	Pericytes:Raghu_Kalluri
Flna	Pericytes:Raghu_Kalluri
Gm14005	Pericytes:Raghu_Kalluri
Postn	Pericytes:Raghu_Kalluri
Adap2os	Pericytes:Raghu_Kalluri
Cav1	Pericytes:Raghu_Kalluri
Parva	Pericytes:Raghu_Kalluri
Eng	Pericytes:Raghu_Kalluri
Marveld1	Pericytes:Raghu_Kalluri
Tspan3	Pericytes:Raghu_Kalluri
Ptp4a3	Pericytes:Raghu_Kalluri
Cygb	Pericytes:Raghu_Kalluri
Oaz2	Pericytes:Raghu_Kalluri
Hotairm1	Pericytes:Raghu_Kalluri
Emid1	Pericytes:Raghu_Kalluri
Crim1	Pericytes:Raghu_Kalluri
Klf9	Pericytes:Raghu_Kalluri
Arhgef7	Pericytes:Raghu_Kalluri
Slc11a1	Pericytes:Raghu_Kalluri
Rhob	Pericytes:Raghu_Kalluri
C1qtnf6	Pericytes:Raghu_Kalluri
Rhoc	Pericytes:Raghu_Kalluri
Ccl11	Pericytes:Raghu_Kalluri
Serpine1	Pericytes:Raghu_Kalluri
Luzp1	Pericytes:Raghu_Kalluri
Dstn	Pericytes:Raghu_Kalluri
Zfhx3	Pericytes:Raghu_Kalluri
Pdlim7	Pericytes:Raghu_Kalluri
Col1a2	Pericytes:Raghu_Kalluri
Errfi1	Pericytes:Raghu_Kalluri
Pmp22	Pericytes:Raghu_Kalluri
Col6a3	Pericytes:Raghu_Kalluri
Cav2	Pericytes:Raghu_Kalluri
Myl6	Pericytes:Raghu_Kalluri
Fhl2	Pericytes:Raghu_Kalluri
Fstl1	Pericytes:Raghu_Kalluri
Phlda3	Pericytes:Raghu_Kalluri
Hspg2	Pericytes:Raghu_Kalluri
Pja2	Pericytes:Raghu_Kalluri
Adamts2	Pericytes:Raghu_Kalluri
Pcolce	Pericytes:Raghu_Kalluri
Rbms3	Pericytes:Raghu_Kalluri
Nudt4	Pericytes:Raghu_Kalluri
Nenf	Pericytes:Raghu_Kalluri
Crip1	Pericytes:Raghu_Kalluri
Id1	Pericytes:Raghu_Kalluri
Ddr2	Pericytes:Raghu_Kalluri
Lpp	Pericytes:Raghu_Kalluri
Gadd45g	Pericytes:Raghu_Kalluri
Nid1	Pericytes:Raghu_Kalluri
Slmap	Pericytes:Raghu_Kalluri
Tnfrsf1a	Pericytes:Raghu_Kalluri
Col5a2	Pericytes:Raghu_Kalluri
Itgb1	Pericytes:Raghu_Kalluri
Utrn	Pericytes:Raghu_Kalluri
Vcl	Pericytes:Raghu_Kalluri
Lmna	Pericytes:Raghu_Kalluri
Itgb5	Pericytes:Raghu_Kalluri
Gsn	Pericytes:Raghu_Kalluri
Rcn2	Pericytes:Raghu_Kalluri
Rrad	Pericytes:Raghu_Kalluri
Ccdc80	Pericytes:Raghu_Kalluri
Actn1	Pericytes:Raghu_Kalluri
Tcim	Pericytes:Raghu_Kalluri
Tceal8	Pericytes:Raghu_Kalluri
Nedd4	Pericytes:Raghu_Kalluri
Nckap1	Pericytes:Raghu_Kalluri
Prkacb	Pericytes:Raghu_Kalluri
Map1b	Pericytes:Raghu_Kalluri
Tgm2	Pericytes:Raghu_Kalluri
Ptms	Pericytes:Raghu_Kalluri
Tuba1a	Pericytes:Raghu_Kalluri
Fos	Pericytes:Raghu_Kalluri
Rras	Pericytes:Raghu_Kalluri
Actn4	Pericytes:Raghu_Kalluri
Zbtb20	Pericytes:Raghu_Kalluri
Csrp2	Pericytes:Raghu_Kalluri
Maged1	Pericytes:Raghu_Kalluri
Cd63	Pericytes:Raghu_Kalluri
Ddah2	Pericytes:Raghu_Kalluri
Ifitm3	Pericytes:Raghu_Kalluri
Slc25a4	Pericytes:Raghu_Kalluri
Ebf1	Pericytes:Raghu_Kalluri
B230219d22rik	Pericytes:Raghu_Kalluri
Pgrmc1	Pericytes:Raghu_Kalluri
Esyt2	Pericytes:Raghu_Kalluri
Efemp2	Pericytes:Raghu_Kalluri
Cebpd	Pericytes:Raghu_Kalluri
Tspan4	Pericytes:Raghu_Kalluri
Fosb	Pericytes:Raghu_Kalluri
Dst	Pericytes:Raghu_Kalluri
Ppp1r15a	Pericytes:Raghu_Kalluri
Tsen34	Pericytes:Raghu_Kalluri
Laptm4a	Pericytes:Raghu_Kalluri
Cyb5r3	Pericytes:Raghu_Kalluri
Rcn3	Pericytes:Raghu_Kalluri
Prkar1a	Pericytes:Raghu_Kalluri
Fkbp9	Pericytes:Raghu_Kalluri
Phlda1	Pericytes:Raghu_Kalluri
Nfia	Pericytes:Raghu_Kalluri
Nr4a1	Pericytes:Raghu_Kalluri
Gnas	Pericytes:Raghu_Kalluri
Cfl2	Pericytes:Raghu_Kalluri
Cbx6	Pericytes:Raghu_Kalluri
Ifitm2	Pericytes:Raghu_Kalluri
Camk2n1	Pericytes:Raghu_Kalluri
Cbfa2t3	Pericytes:Raghu_Kalluri
Egr1	Pericytes:Raghu_Kalluri
Tppp3	Pericytes:Raghu_Kalluri
Dynll1	Pericytes:Raghu_Kalluri
Gstm1	Pericytes:Raghu_Kalluri
Lrrc8a	Pericytes:Raghu_Kalluri
Gpx3	Pericytes:Raghu_Kalluri
Eva1b	Pericytes:Raghu_Kalluri
Mxra8	Pericytes:Raghu_Kalluri
Atf3	Pericytes:Raghu_Kalluri
Sptbn1	Pericytes:Raghu_Kalluri
Jun	Pericytes:Raghu_Kalluri
Sh3bgrl	Pericytes:Raghu_Kalluri
Calu	Pericytes:Raghu_Kalluri
Morf4l2	Pericytes:Raghu_Kalluri
Fam76a	Pericytes:Raghu_Kalluri
Dynlt3	Pericytes:Raghu_Kalluri
Cebpb	Pericytes:Raghu_Kalluri
Camk1	Pericytes:Raghu_Kalluri
Cd200	Pericytes:Raghu_Kalluri
Ppic	Pericytes:Raghu_Kalluri
Lgals1	Pericytes:Raghu_Kalluri
Tesc	Pericytes:Raghu_Kalluri
Col1a1	Pericytes:Raghu_Kalluri
Ppp1cb	Pericytes:Raghu_Kalluri
S100a6	Pericytes:Raghu_Kalluri
Col3a1	Pericytes:Raghu_Kalluri
Hacd1	Pericytes:Raghu_Kalluri
Hmgn3	Pericytes:Raghu_Kalluri
Col6a2	Pericytes:Raghu_Kalluri
Mmp14	Pericytes:Raghu_Kalluri
43719	Pericytes:Raghu_Kalluri
Axl	Pericytes:Raghu_Kalluri
Eid1	Pericytes:Raghu_Kalluri
Selenow	Pericytes:Raghu_Kalluri
Atpif1	Pericytes:Raghu_Kalluri
Mgp	Pericytes:Raghu_Kalluri
Prrx1	Pericytes:Raghu_Kalluri
Vim	Pericytes:Raghu_Kalluri
Nr4a2	Pericytes:Raghu_Kalluri
Tshz2	Pericytes:Raghu_Kalluri
Myadm	Pericytes:Raghu_Kalluri
Tceal9	Pericytes:Raghu_Kalluri
Nab1	Pericytes:Raghu_Kalluri
Pten	Pericytes:Raghu_Kalluri
Nfib	Pericytes:Raghu_Kalluri
Atp2a2	Pericytes:Raghu_Kalluri
Cox6c	Pericytes:Raghu_Kalluri
Kctd10	Pericytes:Raghu_Kalluri
App	Pericytes:Raghu_Kalluri
Mef2c	Pericytes:Raghu_Kalluri
Ywhaq	Pericytes:Raghu_Kalluri
Nbdy	Pericytes:Raghu_Kalluri
Calm2	Pericytes:Raghu_Kalluri
Pdlim1	Pericytes:Raghu_Kalluri
Klf7	Pericytes:Raghu_Kalluri
Inpp4b	Pericytes:Raghu_Kalluri
Rsu1	Pericytes:Raghu_Kalluri
Lims1	Pericytes:Raghu_Kalluri
Dusp3	Pericytes:Raghu_Kalluri
Ilk	Pericytes:Raghu_Kalluri
Socs3	Pericytes:Raghu_Kalluri
Anxa1	Pericytes:Raghu_Kalluri
Pdcl3	Pericytes:Raghu_Kalluri
Ddit4	Pericytes:Raghu_Kalluri
Hspa1a	Pericytes:Raghu_Kalluri
Rasgrp2	Pericytes:Raghu_Kalluri
Gadd45b	Pericytes:Raghu_Kalluri
Selenof	Pericytes:Raghu_Kalluri
Nptn	Pericytes:Raghu_Kalluri
S100a11	Pericytes:Raghu_Kalluri
Uba2	Pericytes:Raghu_Kalluri
Dusp1	Pericytes:Raghu_Kalluri
Mt-cytb	Pericytes:Raghu_Kalluri
Ctnna1	Pericytes:Raghu_Kalluri
Cfh	Pericytes:Raghu_Kalluri
Pkig	Pericytes:Raghu_Kalluri
Clic4	Pericytes:Raghu_Kalluri
Tmem176b	Pericytes:Raghu_Kalluri
Il6st	Pericytes:Raghu_Kalluri
Gna11	Pericytes:Raghu_Kalluri
Pbxip1	Pericytes:Raghu_Kalluri
Mt-nd1	Pericytes:Raghu_Kalluri
Ccdc107	Pericytes:Raghu_Kalluri
43715	Pericytes:Raghu_Kalluri
Rock1	Pericytes:Raghu_Kalluri
Itm2b	Pericytes:Raghu_Kalluri
Ndufs5	Pericytes:Raghu_Kalluri
Mob2	Pericytes:Raghu_Kalluri
Zeb2	Pericytes:Raghu_Kalluri
Ndufa5	Pericytes:Raghu_Kalluri
Cltb	Pericytes:Raghu_Kalluri
Cnn3	Pericytes:Raghu_Kalluri
Hcfc1r1	Pericytes:Raghu_Kalluri
Cd9	Pericytes:Raghu_Kalluri
Meg3	Pericytes:Raghu_Kalluri
Junb	Pericytes:Raghu_Kalluri
Ramp1	Pericytes:Raghu_Kalluri
Ubb	Pericytes:Raghu_Kalluri
Mt-nd4	Pericytes:Raghu_Kalluri
Rheb	Pericytes:Raghu_Kalluri
Ckap4	Pericytes:Raghu_Kalluri
Tpm4	Pericytes:Raghu_Kalluri
Mbnl2	Pericytes:Raghu_Kalluri
Uqcr11	Pericytes:Raghu_Kalluri
Klf4	Pericytes:Raghu_Kalluri
Isg15	Pericytes:Raghu_Kalluri
Btg2	Pericytes:Raghu_Kalluri
Ech1	Pericytes:Raghu_Kalluri
Fam162a	Pericytes:Raghu_Kalluri
Morf4l1	Pericytes:Raghu_Kalluri
Ckb	Pericytes:Raghu_Kalluri
Eif1b	Pericytes:Raghu_Kalluri
Anxa5	Pericytes:Raghu_Kalluri
Cox8a	Pericytes:Raghu_Kalluri
Cox7a2	Pericytes:Raghu_Kalluri
Prdx4	Pericytes:Raghu_Kalluri
Malat1	Pericytes:Raghu_Kalluri
Ccnd2	Pericytes:Raghu_Kalluri
Gpx4	Pericytes:Raghu_Kalluri
Ppp1r12a	Pericytes:Raghu_Kalluri
Ndufa11	Pericytes:Raghu_Kalluri
Cd302	Pericytes:Raghu_Kalluri
Ndufb2	Pericytes:Raghu_Kalluri
Cdkn1a	Pericytes:Raghu_Kalluri
Tmem176a	Pericytes:Raghu_Kalluri
Fkbp1a	Pericytes:Raghu_Kalluri
Ndufc1	Pericytes:Raghu_Kalluri
Mt-atp6	Pericytes:Raghu_Kalluri
Cetn3	Pericytes:Raghu_Kalluri
Esyt1	Pericytes:Raghu_Kalluri
Uqcrb	Pericytes:Raghu_Kalluri
Cd81	Pericytes:Raghu_Kalluri
Ddx3x	Pericytes:Raghu_Kalluri
Ifngr2	Pericytes:Raghu_Kalluri
Cycs	Pericytes:Raghu_Kalluri
Rab18	Pericytes:Raghu_Kalluri
Eif4g2	Pericytes:Raghu_Kalluri
Ndufa12	Pericytes:Raghu_Kalluri
Ighm	Pericytes:Raghu_Kalluri
Psmb6	Pericytes:Raghu_Kalluri
Slc38a2	Pericytes:Raghu_Kalluri
Lbh	Pericytes:Raghu_Kalluri
Uqcr10	Pericytes:Raghu_Kalluri
Spop	Pericytes:Raghu_Kalluri
Mrfap1	Pericytes:Raghu_Kalluri
Tmem256	Pericytes:Raghu_Kalluri
Uqcrq	Pericytes:Raghu_Kalluri
Dynlrb1	Pericytes:Raghu_Kalluri
Mt-co3	Pericytes:Raghu_Kalluri
Jund	Pericytes:Raghu_Kalluri
Zfp36	Pericytes:Raghu_Kalluri
Eif1	Pericytes:Raghu_Kalluri
Tmem59	Pericytes:Raghu_Kalluri
Emd	Pericytes:Raghu_Kalluri
Ap2s1	Pericytes:Raghu_Kalluri
Ndufb9	Pericytes:Raghu_Kalluri
Map1lc3b	Pericytes:Raghu_Kalluri
Ifi27	Pericytes:Raghu_Kalluri
Ppib	Pericytes:Raghu_Kalluri
Anapc11	Pericytes:Raghu_Kalluri
Txndc17	Pericytes:Raghu_Kalluri
Klf2	Pericytes:Raghu_Kalluri
Eif4a2	Pericytes:Raghu_Kalluri
Cox6a1	Pericytes:Raghu_Kalluri
Thy1	Pericytes:Raghu_Kalluri
Gnb2	Pericytes:Raghu_Kalluri
Fn1	Pericytes:Raghu_Kalluri
Selenok	Pericytes:Raghu_Kalluri
Aldoa	Pericytes:Raghu_Kalluri
Atp5k	Pericytes:Raghu_Kalluri
Marcks	Pericytes:Raghu_Kalluri
Mt-nd2	Pericytes:Raghu_Kalluri
Gnb1	Pericytes:Raghu_Kalluri
Ubxn1	Pericytes:Raghu_Kalluri
