Genes	Subtype
VASP	C02_cDC2_CD1A:Zhang 2021
GDI2	C02_cDC2_CD1A:Zhang 2021
HLA-DQB2	C02_cDC2_CD1A:Zhang 2021
PTMS	C02_cDC2_CD1A:Zhang 2021
C15orf48	C02_cDC2_CD1A:Zhang 2021
PPP1R14A	C02_cDC2_CD1A:Zhang 2021
SRP14	C02_cDC2_CD1A:Zhang 2021
CST7	C02_cDC2_CD1A:Zhang 2021
ARPC5	C02_cDC2_CD1A:Zhang 2021
LGALS1	C02_cDC2_CD1A:Zhang 2021
TUBB	C02_cDC2_CD1A:Zhang 2021
CD59	C02_cDC2_CD1A:Zhang 2021
SH3BGRL3	C02_cDC2_CD1A:Zhang 2021
CAP1	C02_cDC2_CD1A:Zhang 2021
PKIB	C02_cDC2_CD1A:Zhang 2021
PDIA3	C02_cDC2_CD1A:Zhang 2021
YWHAH	C02_cDC2_CD1A:Zhang 2021
CA2	C02_cDC2_CD1A:Zhang 2021
PAK1	C02_cDC2_CD1A:Zhang 2021
TMSB4X	C02_cDC2_CD1A:Zhang 2021
VAMP8	C02_cDC2_CD1A:Zhang 2021
ENO1	C02_cDC2_CD1A:Zhang 2021
CKLF	C02_cDC2_CD1A:Zhang 2021
PPIB	C02_cDC2_CD1A:Zhang 2021
CNN2	C02_cDC2_CD1A:Zhang 2021
C11orf31	C02_cDC2_CD1A:Zhang 2021
DBNDD2	C02_cDC2_CD1A:Zhang 2021
PRELID1	C02_cDC2_CD1A:Zhang 2021
COX6C	C02_cDC2_CD1A:Zhang 2021
ATP5G3	C02_cDC2_CD1A:Zhang 2021
ABI3	C02_cDC2_CD1A:Zhang 2021
ARL6IP5	C02_cDC2_CD1A:Zhang 2021
PGAM1	C02_cDC2_CD1A:Zhang 2021
COX6A1	C02_cDC2_CD1A:Zhang 2021
UQCR10	C02_cDC2_CD1A:Zhang 2021
ARPC1B	C02_cDC2_CD1A:Zhang 2021
HLA-DQA2	C02_cDC2_CD1A:Zhang 2021
CD52	C02_cDC2_CD1A:Zhang 2021
NOP10	C02_cDC2_CD1A:Zhang 2021
ATOX1	C02_cDC2_CD1A:Zhang 2021
PTPN6	C02_cDC2_CD1A:Zhang 2021
ATP5J	C02_cDC2_CD1A:Zhang 2021
IL7R	C02_cDC2_CD1A:Zhang 2021
UBL5	C02_cDC2_CD1A:Zhang 2021
LAMTOR1	C02_cDC2_CD1A:Zhang 2021
ARPC3	C02_cDC2_CD1A:Zhang 2021
CALM3	C02_cDC2_CD1A:Zhang 2021
HCK	C02_cDC2_CD1A:Zhang 2021
TXN	C02_cDC2_CD1A:Zhang 2021
PSMB9	C02_cDC2_CD1A:Zhang 2021
CALR	C02_cDC2_CD1A:Zhang 2021
UQCRQ	C02_cDC2_CD1A:Zhang 2021
DCTPP1	C02_cDC2_CD1A:Zhang 2021
CIB1	C02_cDC2_CD1A:Zhang 2021
PGK1	C02_cDC2_CD1A:Zhang 2021
NME2	C02_cDC2_CD1A:Zhang 2021
PSME2	C02_cDC2_CD1A:Zhang 2021
NDUFB2	C02_cDC2_CD1A:Zhang 2021
HN1	C02_cDC2_CD1A:Zhang 2021
COX6B1	C02_cDC2_CD1A:Zhang 2021
ARHGDIB	C02_cDC2_CD1A:Zhang 2021
DCXR	C02_cDC2_CD1A:Zhang 2021
CDK2AP2	C02_cDC2_CD1A:Zhang 2021
GPR137B	C02_cDC2_CD1A:Zhang 2021
TPM3	C02_cDC2_CD1A:Zhang 2021
TMEM176A	C02_cDC2_CD1A:Zhang 2021
CD40	C02_cDC2_CD1A:Zhang 2021
ITGB2	C02_cDC2_CD1A:Zhang 2021
NFKBIA	C03_cDC2_IL1B:Zhang 2021
IL1B	C03_cDC2_IL1B:Zhang 2021
ICAM1	C03_cDC2_IL1B:Zhang 2021
NFKBIZ	C03_cDC2_IL1B:Zhang 2021
TNFAIP3	C03_cDC2_IL1B:Zhang 2021
BCL2A1	C03_cDC2_IL1B:Zhang 2021
IER3	C03_cDC2_IL1B:Zhang 2021
GADD45B	C03_cDC2_IL1B:Zhang 2021
CXCL8	C03_cDC2_IL1B:Zhang 2021
PNRC1	C03_cDC2_IL1B:Zhang 2021
CCL4L2	C03_cDC2_IL1B:Zhang 2021
PPP1R15A	C03_cDC2_IL1B:Zhang 2021
CD83	C03_cDC2_IL1B:Zhang 2021
SOD2	C03_cDC2_IL1B:Zhang 2021
NLRP3	C03_cDC2_IL1B:Zhang 2021
PLAUR	C03_cDC2_IL1B:Zhang 2021
NFKB1	C03_cDC2_IL1B:Zhang 2021
DUSP2	C03_cDC2_IL1B:Zhang 2021
CCL3L3	C03_cDC2_IL1B:Zhang 2021
ZC3H12A	C03_cDC2_IL1B:Zhang 2021
TRAF1	C03_cDC2_IL1B:Zhang 2021
THAP2	C03_cDC2_IL1B:Zhang 2021
CCL4	C03_cDC2_IL1B:Zhang 2021
CXCL2	C03_cDC2_IL1B:Zhang 2021
CCL3	C03_cDC2_IL1B:Zhang 2021
KDM6B	C03_cDC2_IL1B:Zhang 2021
PLEK	C03_cDC2_IL1B:Zhang 2021
ID2	C03_cDC2_IL1B:Zhang 2021
REL	C03_cDC2_IL1B:Zhang 2021
PDE4B	C03_cDC2_IL1B:Zhang 2021
ZFP36	C03_cDC2_IL1B:Zhang 2021
NFKBID	C03_cDC2_IL1B:Zhang 2021
NR4A1	C03_cDC2_IL1B:Zhang 2021
MIR155HG	C03_cDC2_IL1B:Zhang 2021
MAFF	C03_cDC2_IL1B:Zhang 2021
BIRC3	C03_cDC2_IL1B:Zhang 2021
ARL5B	C03_cDC2_IL1B:Zhang 2021
SOCS3	C03_cDC2_IL1B:Zhang 2021
SDCBP	C03_cDC2_IL1B:Zhang 2021
RBKS	C03_cDC2_IL1B:Zhang 2021
CFLAR	C03_cDC2_IL1B:Zhang 2021
PIM3	C03_cDC2_IL1B:Zhang 2021
PLK3	C03_cDC2_IL1B:Zhang 2021
G0S2	C03_cDC2_IL1B:Zhang 2021
FOSB	C03_cDC2_IL1B:Zhang 2021
ZNF267	C03_cDC2_IL1B:Zhang 2021
MAP3K8	C03_cDC2_IL1B:Zhang 2021
CDKN1A	C03_cDC2_IL1B:Zhang 2021
FCGR2A	C03_cDC2_IL1B:Zhang 2021
TNF	C03_cDC2_IL1B:Zhang 2021
ZFAND5	C03_cDC2_IL1B:Zhang 2021
NFE2L2	C03_cDC2_IL1B:Zhang 2021
STX11	C03_cDC2_IL1B:Zhang 2021
CCRL2	C03_cDC2_IL1B:Zhang 2021
GPR183	C03_cDC2_IL1B:Zhang 2021
JUNB	C03_cDC2_IL1B:Zhang 2021
NR4A2	C03_cDC2_IL1B:Zhang 2021
MAP2K3	C03_cDC2_IL1B:Zhang 2021
CSRNP1	C03_cDC2_IL1B:Zhang 2021
BHLHE40	C03_cDC2_IL1B:Zhang 2021
IRAK2	C03_cDC2_IL1B:Zhang 2021
SRGN	C03_cDC2_IL1B:Zhang 2021
EGR1	C03_cDC2_IL1B:Zhang 2021
CCR7	C03_cDC2_IL1B:Zhang 2021
XBP1	C03_cDC2_IL1B:Zhang 2021
BTG1	C03_cDC2_IL1B:Zhang 2021
IL10RA	C03_cDC2_IL1B:Zhang 2021
KLF10	C03_cDC2_IL1B:Zhang 2021
DUSP1	C03_cDC2_IL1B:Zhang 2021
KLF6	C03_cDC2_IL1B:Zhang 2021
NAMPT	C03_cDC2_IL1B:Zhang 2021
MS4A7	C03_cDC2_IL1B:Zhang 2021
ABL2	C03_cDC2_IL1B:Zhang 2021
RASGEF1B	C03_cDC2_IL1B:Zhang 2021
CDC42EP3	C03_cDC2_IL1B:Zhang 2021
PTGS2	C03_cDC2_IL1B:Zhang 2021
TNFAIP8	C03_cDC2_IL1B:Zhang 2021
FCGR2B	C03_cDC2_IL1B:Zhang 2021
RGS1	C03_cDC2_IL1B:Zhang 2021
ITM2B	C03_cDC2_IL1B:Zhang 2021
AF213884.2	C03_cDC2_IL1B:Zhang 2021
GPR132	C03_cDC2_IL1B:Zhang 2021
NFKB2	C03_cDC2_IL1B:Zhang 2021
EIF1	C03_cDC2_IL1B:Zhang 2021
C5AR1	C03_cDC2_IL1B:Zhang 2021
LITAF	C03_cDC2_IL1B:Zhang 2021
MSR1	C03_cDC2_IL1B:Zhang 2021
ETV3	C03_cDC2_IL1B:Zhang 2021
CD68	C03_cDC2_IL1B:Zhang 2021
SQSTM1	C03_cDC2_IL1B:Zhang 2021
NINJ1	C03_cDC2_IL1B:Zhang 2021
IL1A	C03_cDC2_IL1B:Zhang 2021
GPR84	C03_cDC2_IL1B:Zhang 2021
PLAU	C03_cDC2_IL1B:Zhang 2021
IFNGR2	C03_cDC2_IL1B:Zhang 2021
OLR1	C03_cDC2_IL1B:Zhang 2021
EBI3	C03_cDC2_IL1B:Zhang 2021
PMAIP1	C03_cDC2_IL1B:Zhang 2021
ELL2	C03_cDC2_IL1B:Zhang 2021
VSIG4	C03_cDC2_IL1B:Zhang 2021
S100A9	C04_cDC2_FCN1:Zhang 2021
FCN1	C04_cDC2_FCN1:Zhang 2021
VCAN	C04_cDC2_FCN1:Zhang 2021
LYZ	C04_cDC2_FCN1:Zhang 2021
S100A8	C04_cDC2_FCN1:Zhang 2021
TSPO	C04_cDC2_FCN1:Zhang 2021
S100A6	C04_cDC2_FCN1:Zhang 2021
SH3BGRL3	C04_cDC2_FCN1:Zhang 2021
S100A4	C04_cDC2_FCN1:Zhang 2021
S100A10	C04_cDC2_FCN1:Zhang 2021
CD163	C04_cDC2_FCN1:Zhang 2021
CSTA	C04_cDC2_FCN1:Zhang 2021
SLC11A1	C04_cDC2_FCN1:Zhang 2021
TREM1	C04_cDC2_FCN1:Zhang 2021
NEAT1	C04_cDC2_FCN1:Zhang 2021
SERPINA1	C04_cDC2_FCN1:Zhang 2021
FCER1G	C04_cDC2_FCN1:Zhang 2021
EREG	C04_cDC2_FCN1:Zhang 2021
ALDOA	C04_cDC2_FCN1:Zhang 2021
LILRB2	C04_cDC2_FCN1:Zhang 2021
CD14	C04_cDC2_FCN1:Zhang 2021
ANXA2	C04_cDC2_FCN1:Zhang 2021
CFD	C04_cDC2_FCN1:Zhang 2021
TIMP1	C04_cDC2_FCN1:Zhang 2021
THBS1	C04_cDC2_FCN1:Zhang 2021
APLP2	C04_cDC2_FCN1:Zhang 2021
RPS28	C04_cDC2_FCN1:Zhang 2021
RPL39	C04_cDC2_FCN1:Zhang 2021
SLC25A37	C04_cDC2_FCN1:Zhang 2021
CRIP1	C04_cDC2_FCN1:Zhang 2021
TKT	C04_cDC2_FCN1:Zhang 2021
COX4I1	C04_cDC2_FCN1:Zhang 2021
CD44	C04_cDC2_FCN1:Zhang 2021
IFI30	C04_cDC2_FCN1:Zhang 2021
YBX3	C04_cDC2_FCN1:Zhang 2021
MT-CO3	C04_cDC2_FCN1:Zhang 2021
TYMP	C04_cDC2_FCN1:Zhang 2021
GAPDH	C04_cDC2_FCN1:Zhang 2021
BLVRB	C04_cDC2_FCN1:Zhang 2021
NCF2	C04_cDC2_FCN1:Zhang 2021
FTH1	C04_cDC2_FCN1:Zhang 2021
CFP	C04_cDC2_FCN1:Zhang 2021
MT-ND3	C04_cDC2_FCN1:Zhang 2021
H3F3A	C04_cDC2_FCN1:Zhang 2021
MYL6	C04_cDC2_FCN1:Zhang 2021
EMP3	C04_cDC2_FCN1:Zhang 2021
S100A12	C04_cDC2_FCN1:Zhang 2021
PSAP	C04_cDC2_FCN1:Zhang 2021
OAZ1	C04_cDC2_FCN1:Zhang 2021
C5AR1	C04_cDC2_FCN1:Zhang 2021
LINC01272	C04_cDC2_FCN1:Zhang 2021
LILRA5	C04_cDC2_FCN1:Zhang 2021
MT-ND1	C04_cDC2_FCN1:Zhang 2021
TCEB2	C04_cDC2_FCN1:Zhang 2021
CD99	C04_cDC2_FCN1:Zhang 2021
ZEB2	C04_cDC2_FCN1:Zhang 2021
CTSS	C04_cDC2_FCN1:Zhang 2021
MT-ND4	C04_cDC2_FCN1:Zhang 2021
AGTRAP	C04_cDC2_FCN1:Zhang 2021
PID1	C04_cDC2_FCN1:Zhang 2021
LRP1	C04_cDC2_FCN1:Zhang 2021
F13A1	C04_cDC2_FCN1:Zhang 2021
S100A11	C04_cDC2_FCN1:Zhang 2021
SERF2	C04_cDC2_FCN1:Zhang 2021
LGALS1	C04_cDC2_FCN1:Zhang 2021
STXBP2	C04_cDC2_FCN1:Zhang 2021
CLEC4E	C04_cDC2_FCN1:Zhang 2021
FLNA	C04_cDC2_FCN1:Zhang 2021
AP2S1	C04_cDC2_FCN1:Zhang 2021
PILRA	C04_cDC2_FCN1:Zhang 2021
GSTO1	C04_cDC2_FCN1:Zhang 2021
CD52	C04_cDC2_FCN1:Zhang 2021
FTL	C04_cDC2_FCN1:Zhang 2021
CYBA	C04_cDC2_FCN1:Zhang 2021
LGALS3	C04_cDC2_FCN1:Zhang 2021
MT-CO2	C04_cDC2_FCN1:Zhang 2021
SLC25A6	C04_cDC2_FCN1:Zhang 2021
ANXA1	C04_cDC2_FCN1:Zhang 2021
AHNAK	C04_cDC2_FCN1:Zhang 2021
RPLP1	C04_cDC2_FCN1:Zhang 2021
TYROBP	C04_cDC2_FCN1:Zhang 2021
IFITM2	C04_cDC2_FCN1:Zhang 2021
CD36	C04_cDC2_FCN1:Zhang 2021
MAFB	C04_cDC2_FCN1:Zhang 2021
KLF2	C04_cDC2_FCN1:Zhang 2021
GNAI2	C04_cDC2_FCN1:Zhang 2021
RPS13	C04_cDC2_FCN1:Zhang 2021
CEBPB	C04_cDC2_FCN1:Zhang 2021
FPR1	C04_cDC2_FCN1:Zhang 2021
RPL37A	C04_cDC2_FCN1:Zhang 2021
RPS8	C04_cDC2_FCN1:Zhang 2021
RAB31	C04_cDC2_FCN1:Zhang 2021
FKBP1A	C04_cDC2_FCN1:Zhang 2021
TRAPPC5	C04_cDC2_FCN1:Zhang 2021
LILRB3	C04_cDC2_FCN1:Zhang 2021
BNIP3L	C04_cDC2_FCN1:Zhang 2021
MT-ND2	C04_cDC2_FCN1:Zhang 2021
CD300E	C04_cDC2_FCN1:Zhang 2021
CPVL	C04_cDC2_FCN1:Zhang 2021
MT-ATP6	C04_cDC2_FCN1:Zhang 2021
ISG15	C05_cDC2_ISG15:Zhang 2021
IFI6	C05_cDC2_ISG15:Zhang 2021
MX1	C05_cDC2_ISG15:Zhang 2021
LY6E	C05_cDC2_ISG15:Zhang 2021
IFITM1	C05_cDC2_ISG15:Zhang 2021
IFITM3	C05_cDC2_ISG15:Zhang 2021
EPSTI1	C05_cDC2_ISG15:Zhang 2021
IFI44L	C05_cDC2_ISG15:Zhang 2021
EIF2AK2	C05_cDC2_ISG15:Zhang 2021
MX2	C05_cDC2_ISG15:Zhang 2021
OAS1	C05_cDC2_ISG15:Zhang 2021
UBE2L6	C05_cDC2_ISG15:Zhang 2021
BST2	C05_cDC2_ISG15:Zhang 2021
B2M	C05_cDC2_ISG15:Zhang 2021
XAF1	C05_cDC2_ISG15:Zhang 2021
STAT1	C05_cDC2_ISG15:Zhang 2021
IFIT1	C05_cDC2_ISG15:Zhang 2021
OAS2	C05_cDC2_ISG15:Zhang 2021
IFIT3	C05_cDC2_ISG15:Zhang 2021
TRIM22	C05_cDC2_ISG15:Zhang 2021
LAP3	C05_cDC2_ISG15:Zhang 2021
IRF7	C05_cDC2_ISG15:Zhang 2021
IFIT2	C05_cDC2_ISG15:Zhang 2021
IFI35	C05_cDC2_ISG15:Zhang 2021
LGALS9	C05_cDC2_ISG15:Zhang 2021
OAS3	C05_cDC2_ISG15:Zhang 2021
RNF213	C05_cDC2_ISG15:Zhang 2021
SP110	C05_cDC2_ISG15:Zhang 2021
IFI44	C05_cDC2_ISG15:Zhang 2021
SAMD9L	C05_cDC2_ISG15:Zhang 2021
TNFSF13B	C05_cDC2_ISG15:Zhang 2021
IFITM2	C05_cDC2_ISG15:Zhang 2021
RSAD2	C05_cDC2_ISG15:Zhang 2021
SERPING1	C05_cDC2_ISG15:Zhang 2021
PARP14	C05_cDC2_ISG15:Zhang 2021
PARP9	C05_cDC2_ISG15:Zhang 2021
ISG20	C05_cDC2_ISG15:Zhang 2021
MT2A	C05_cDC2_ISG15:Zhang 2021
TNFSF10	C05_cDC2_ISG15:Zhang 2021
GBP1	C05_cDC2_ISG15:Zhang 2021
HERC5	C05_cDC2_ISG15:Zhang 2021
OASL	C05_cDC2_ISG15:Zhang 2021
SHISA5	C05_cDC2_ISG15:Zhang 2021
HLA-E	C05_cDC2_ISG15:Zhang 2021
CMPK2	C05_cDC2_ISG15:Zhang 2021
DRAP1	C05_cDC2_ISG15:Zhang 2021
IFI16	C05_cDC2_ISG15:Zhang 2021
SAMD9	C05_cDC2_ISG15:Zhang 2021
NMI	C05_cDC2_ISG15:Zhang 2021
RABGAP1L	C05_cDC2_ISG15:Zhang 2021
PSMB9	C05_cDC2_ISG15:Zhang 2021
MNDA	C05_cDC2_ISG15:Zhang 2021
LGALS3BP	C05_cDC2_ISG15:Zhang 2021
NAPA	C05_cDC2_ISG15:Zhang 2021
CHMP5	C05_cDC2_ISG15:Zhang 2021
SSB	C05_cDC2_ISG15:Zhang 2021
HLA-A	C05_cDC2_ISG15:Zhang 2021
PLSCR1	C05_cDC2_ISG15:Zhang 2021
PSME2	C05_cDC2_ISG15:Zhang 2021
PML	C05_cDC2_ISG15:Zhang 2021
GBP4	C05_cDC2_ISG15:Zhang 2021
ITM2B	C05_cDC2_ISG15:Zhang 2021
FAM26F	C05_cDC2_ISG15:Zhang 2021
UNC93B1	C05_cDC2_ISG15:Zhang 2021
CD74	C05_cDC2_ISG15:Zhang 2021
HLA-DRB5	C05_cDC2_ISG15:Zhang 2021
ADAR	C05_cDC2_ISG15:Zhang 2021
RAB8A	C05_cDC2_ISG15:Zhang 2021
DDX58	C05_cDC2_ISG15:Zhang 2021
C19orf66	C05_cDC2_ISG15:Zhang 2021
TAP1	C05_cDC2_ISG15:Zhang 2021
DDX60L	C05_cDC2_ISG15:Zhang 2021
TYROBP	C05_cDC2_ISG15:Zhang 2021
VAMP5	C05_cDC2_ISG15:Zhang 2021
STAT2	C05_cDC2_ISG15:Zhang 2021
FGL2	C05_cDC2_ISG15:Zhang 2021
CST3	C05_cDC2_ISG15:Zhang 2021
APOL6	C05_cDC2_ISG15:Zhang 2021
SCIMP	C05_cDC2_ISG15:Zhang 2021
SP100	C05_cDC2_ISG15:Zhang 2021
RGS1	C05_cDC2_ISG15:Zhang 2021
NT5C3A	C05_cDC2_ISG15:Zhang 2021
HLA-B	C05_cDC2_ISG15:Zhang 2021
DTX3L	C05_cDC2_ISG15:Zhang 2021
IFIH1	C05_cDC2_ISG15:Zhang 2021
PHF11	C05_cDC2_ISG15:Zhang 2021
FOS	C05_cDC2_ISG15:Zhang 2021
GAPT	C05_cDC2_ISG15:Zhang 2021
TXNIP	C05_cDC2_ISG15:Zhang 2021
RNASE6	C05_cDC2_ISG15:Zhang 2021
PLD4	C05_cDC2_ISG15:Zhang 2021
ELF1	C05_cDC2_ISG15:Zhang 2021
PLAC8	C05_cDC2_ISG15:Zhang 2021
HLA-F	C05_cDC2_ISG15:Zhang 2021
USP18	C05_cDC2_ISG15:Zhang 2021
MYL12A	C05_cDC2_ISG15:Zhang 2021
HAVCR2	C05_cDC2_ISG15:Zhang 2021
TMEM219	C05_cDC2_ISG15:Zhang 2021
RARRES3	C05_cDC2_ISG15:Zhang 2021
NCF1	C05_cDC2_ISG15:Zhang 2021
CXCL9	C06_cDC2_CXCL9:Zhang 2021
PSME2	C06_cDC2_CXCL9:Zhang 2021
WARS	C06_cDC2_CXCL9:Zhang 2021
B2M	C06_cDC2_CXCL9:Zhang 2021
GBP1	C06_cDC2_CXCL9:Zhang 2021
VAMP5	C06_cDC2_CXCL9:Zhang 2021
LAP3	C06_cDC2_CXCL9:Zhang 2021
GBP4	C06_cDC2_CXCL9:Zhang 2021
GBP5	C06_cDC2_CXCL9:Zhang 2021
STAT1	C06_cDC2_CXCL9:Zhang 2021
RARRES3	C06_cDC2_CXCL9:Zhang 2021
TAP1	C06_cDC2_CXCL9:Zhang 2021
IDO1	C06_cDC2_CXCL9:Zhang 2021
UBE2L6	C06_cDC2_CXCL9:Zhang 2021
UBD	C06_cDC2_CXCL9:Zhang 2021
PSMB9	C06_cDC2_CXCL9:Zhang 2021
HLA-A	C06_cDC2_CXCL9:Zhang 2021
GBP2	C06_cDC2_CXCL9:Zhang 2021
PSME1	C06_cDC2_CXCL9:Zhang 2021
SERPING1	C06_cDC2_CXCL9:Zhang 2021
PSMB10	C06_cDC2_CXCL9:Zhang 2021
TMSB10	C06_cDC2_CXCL9:Zhang 2021
HLA-B	C06_cDC2_CXCL9:Zhang 2021
IFITM3	C06_cDC2_CXCL9:Zhang 2021
PDIA3	C06_cDC2_CXCL9:Zhang 2021
EPSTI1	C06_cDC2_CXCL9:Zhang 2021
CTSH	C06_cDC2_CXCL9:Zhang 2021
PLEKHO1	C06_cDC2_CXCL9:Zhang 2021
SLAMF8	C06_cDC2_CXCL9:Zhang 2021
SMCO4	C06_cDC2_CXCL9:Zhang 2021
HLA-DPA1	C06_cDC2_CXCL9:Zhang 2021
HLA-DQA1	C06_cDC2_CXCL9:Zhang 2021
HLA-F	C06_cDC2_CXCL9:Zhang 2021
SERPINA1	C06_cDC2_CXCL9:Zhang 2021
EIF5A	C06_cDC2_CXCL9:Zhang 2021
TNFSF13B	C06_cDC2_CXCL9:Zhang 2021
FYB	C06_cDC2_CXCL9:Zhang 2021
PSMB8	C06_cDC2_CXCL9:Zhang 2021
SLAMF7	C06_cDC2_CXCL9:Zhang 2021
MT2A	C06_cDC2_CXCL9:Zhang 2021
HLA-C	C06_cDC2_CXCL9:Zhang 2021
ACTB	C06_cDC2_CXCL9:Zhang 2021
FCGR1A	C06_cDC2_CXCL9:Zhang 2021
PPA1	C06_cDC2_CXCL9:Zhang 2021
FAM26F	C06_cDC2_CXCL9:Zhang 2021
HAPLN3	C06_cDC2_CXCL9:Zhang 2021
LY6E	C06_cDC2_CXCL9:Zhang 2021
HLA-DRA	C06_cDC2_CXCL9:Zhang 2021
HLA-DPB1	C06_cDC2_CXCL9:Zhang 2021
IL2RG	C06_cDC2_CXCL9:Zhang 2021
IRF1	C06_cDC2_CXCL9:Zhang 2021
SPI1	C06_cDC2_CXCL9:Zhang 2021
TAPBP	C06_cDC2_CXCL9:Zhang 2021
C1QB	C06_cDC2_CXCL9:Zhang 2021
CD40	C06_cDC2_CXCL9:Zhang 2021
BST2	C06_cDC2_CXCL9:Zhang 2021
IFITM1	C06_cDC2_CXCL9:Zhang 2021
CALR	C06_cDC2_CXCL9:Zhang 2021
NUB1	C06_cDC2_CXCL9:Zhang 2021
POMP	C06_cDC2_CXCL9:Zhang 2021
LGALS2	C06_cDC2_CXCL9:Zhang 2021
GSN	C06_cDC2_CXCL9:Zhang 2021
FGL2	C06_cDC2_CXCL9:Zhang 2021
CXCL10	C06_cDC2_CXCL9:Zhang 2021
TNFRSF14	C06_cDC2_CXCL9:Zhang 2021
IL18BP	C06_cDC2_CXCL9:Zhang 2021
AKR1A1	C06_cDC2_CXCL9:Zhang 2021
SAMD9L	C06_cDC2_CXCL9:Zhang 2021
IFI35	C06_cDC2_CXCL9:Zhang 2021
CD74	C06_cDC2_CXCL9:Zhang 2021
PDIA6	C06_cDC2_CXCL9:Zhang 2021
TYMP	C06_cDC2_CXCL9:Zhang 2021
MVP	C06_cDC2_CXCL9:Zhang 2021
LYZ	C06_cDC2_CXCL9:Zhang 2021
ATOX1	C06_cDC2_CXCL9:Zhang 2021
ATF5	C06_cDC2_CXCL9:Zhang 2021
MARCKSL1	C06_cDC2_CXCL9:Zhang 2021
PSMA2	C06_cDC2_CXCL9:Zhang 2021
PPIB	C06_cDC2_CXCL9:Zhang 2021
EBI3	C06_cDC2_CXCL9:Zhang 2021
ATP1B1	C06_cDC2_CXCL9:Zhang 2021
TMSB4X	C06_cDC2_CXCL9:Zhang 2021
RGS10	C06_cDC2_CXCL9:Zhang 2021
MNDA	C06_cDC2_CXCL9:Zhang 2021
NMI	C06_cDC2_CXCL9:Zhang 2021
VOPP1	C06_cDC2_CXCL9:Zhang 2021
TPMT	C06_cDC2_CXCL9:Zhang 2021
CYBB	C06_cDC2_CXCL9:Zhang 2021
IGFLR1	C06_cDC2_CXCL9:Zhang 2021
HLA-E	C06_cDC2_CXCL9:Zhang 2021
CLIC2	C06_cDC2_CXCL9:Zhang 2021
CTSZ	C06_cDC2_CXCL9:Zhang 2021
CASP4	C06_cDC2_CXCL9:Zhang 2021
LGALS9	C06_cDC2_CXCL9:Zhang 2021
BAZ1A	C06_cDC2_CXCL9:Zhang 2021
JAK2	C06_cDC2_CXCL9:Zhang 2021
SQRDL	C06_cDC2_CXCL9:Zhang 2021
UBE2E2	C06_cDC2_CXCL9:Zhang 2021
HSPA8	C06_cDC2_CXCL9:Zhang 2021
PSMB3	C06_cDC2_CXCL9:Zhang 2021
	
