Genes	Subtype
HK2	Classical:Adel-Collison
AHNAK2	Classical:Adel-Collison
TMEM45B	Classical:Adel-Collison
SDR16C5	Classical:Adel-Collison
GPRC5A	Classical:Adel-Collison
AGR2	Classical:Adel-Collison
S100P	Classical:Adel-Collison
FXYD3	Classical:Adel-Collison
ST6GALNAC1	Classical:Adel-Collison
CEACAM5	Classical:Adel-Collison
CEACAM6	Classical:Adel-Collison
TFF1	Classical:Adel-Collison
TFF3	Classical:Adel-Collison
CAPN8	Classical:Adel-Collison
FOXQ1	Classical:Adel-Collison
ELF3	Classical:Adel-Collison
ERBB3	Classical:Adel-Collison
TSPAN8	Classical:Adel-Collison
TOX3	Classical:Adel-Collison
LGALS4	Classical:Adel-Collison
PLS1	Classical:Adel-Collison
GPX2	Classical:Adel-Collison
ATP10B	Classical:Adel-Collison
MUC13	Classical:Adel-Collison
BASAL	
S100A2	Basal:Adel
KRT6A	Basal:Adel
CST6	Basal:Adel
GPR87	Basal:Adel
SCEL	Basal:Adel
ANXA8L2	Basal:Adel
KRT6C	Basal:Adel
SERPINB4	Basal:Adel
SERPINB3	Basal:Adel
LY6D	Basal:Adel
LY6D	Basal:Adel
PLAG1	Basal:Adel
IL20RB	Basal:Adel
C16ORF74	Basal:Adel
DCBLD2	Basal:Adel
KRT17P3	Basal:Adel
HMGA2	Basal:Adel
SPRR3	Basal:Adel
SPRR1B	Basal:Adel
KRT17	Basal:Adel
CLASSICAL	
TM4SF5	Classical:Adel-Moffit
TFF1	Classical:Adel-Moffit
PLA2G10	Classical:Adel-Moffit
GPX2	Classical:Adel-Moffit
SPINK4	Classical:Adel-Moffit
LOC400573	Classical:Adel-Moffit
BTNL8	Classical:Adel-Moffit
DMBT1	Classical:Adel-Moffit
ATAD4	Classical:Adel-Moffit
TFF3	Classical:Adel-Moffit
FAM3D	Classical:Adel-Moffit
LYZ	Classical:Adel-Moffit
MYO1A	Classical:Adel-Moffit
ANXA10	Classical:Adel-Moffit
CLRN3	Classical:Adel-Moffit
AKR1B10	Classical:Adel-Moffit
CTSE	Classical:Adel-Moffit
TSPAN8	Classical:Adel-Moffit
LGALS4	Classical:Adel-Moffit
REG4	Classical:Adel-Moffit
SCBASAL	
KRT6A	scBasal:Adel
S100A2	scBasal:Adel
KRT13	scBasal:Adel
KRT17	scBasal:Adel
LY6D	scBasal:Adel
KRT7	scBasal:Adel
KRT5	scBasal:Adel
FAM83A	scBasal:Adel
CD109	scBasal:Adel
GAPDH	scBasal:Adel
CSTA	scBasal:Adel
PTPN13	scBasal:Adel
MTSS1	scBasal:Adel
SPRR1B	scBasal:Adel
SLC2A1	scBasal:Adel
CAV1	scBasal:Adel
EMP1	scBasal:Adel
SEMA3C	scBasal:Adel
DHRS9	scBasal:Adel
CAST	scBasal:Adel
FLNA	scBasal:Adel
SLITRK6	scBasal:Adel
COL7A1	scBasal:Adel
AQP3	scBasal:Adel
MT2A	scBasal:Adel
AHNAK2	scBasal:Adel
KRT19	scBasal:Adel
PKP1	scBasal:Adel
YBX3	scBasal:Adel
GJB5	scBasal:Adel
SCCLASSICAL	
LGALS4	scClassical:Adel
CTSE	scClassical:Adel
TFF1	scClassical:Adel
AGR2	scClassical:Adel
TSPAN8	scClassical:Adel
CEACAM6	scClassical:Adel
LYZ	scClassical:Adel
CDH17	scClassical:Adel
TFF2	scClassical:Adel
CLDN18	scClassical:Adel
REG4	scClassical:Adel
SPINK1	scClassical:Adel
SLC44A4	scClassical:Adel
GPX2	scClassical:Adel
ANXA10	scClassical:Adel
FAM3D	scClassical:Adel
TFF3	scClassical:Adel
MUC13	scClassical:Adel
ANXA13	scClassical:Adel
CEACAM5	scClassical:Adel
VSIG2	scClassical:Adel
PRSS3	scClassical:Adel
ALDH2	scClassical:Adel
IL1R2	scClassical:Adel
AGR3	scClassical:Adel
CYSTM1	scClassical:Adel
CAPN5	scClassical:Adel
S100A6	scClassical:Adel
ONECUT2	scClassical:Adel
BCAS1	scClassical:Adel
TAM - FCN1	
FCN1	TAM - FCN1:Adel
CFP	TAM - FCN1:Adel
CD300E	TAM - FCN1:Adel
AMICA1	TAM - FCN1:Adel
LYZ	TAM - FCN1:Adel
S100A8	TAM - FCN1:Adel
LYST	TAM - FCN1:Adel
FAM65B	TAM - FCN1:Adel
PABPC1	TAM - FCN1:Adel
CTSS	TAM - FCN1:Adel
JUNB	TAM - FCN1:Adel
RPS11	TAM - FCN1:Adel
COTL1	TAM - FCN1:Adel
LGALS2	TAM - FCN1:Adel
ZFP36	TAM - FCN1:Adel
VCAN	TAM - FCN1:Adel
LST1	TAM - FCN1:Adel
S100A9	TAM - FCN1:Adel
NFKBIZ	TAM - FCN1:Adel
AP1S2	TAM - FCN1:Adel
IL1B	TAM - FCN1:Adel
CCR2	TAM - FCN1:Adel
STK17B	TAM - FCN1:Adel
RPS14	TAM - FCN1:Adel
CLEC12A	TAM - FCN1:Adel
TPT1	TAM - FCN1:Adel
LILRA1	TAM - FCN1:Adel
NFKBIA	TAM - FCN1:Adel
MEGF9	TAM - FCN1:Adel
C10ORF54	TAM - FCN1:Adel
POU2F2	TAM - FCN1:Adel
TAM - C1QC	
C1QC	TAM - C1QC:Adel
C1QA	TAM - C1QC:Adel
C1QB	TAM - C1QC:Adel
SLC40A1	TAM - C1QC:Adel
CD74	TAM - C1QC:Adel
SEPP1	TAM - C1QC:Adel
HLA-DRB1	TAM - C1QC:Adel
FOLR2	TAM - C1QC:Adel
SDC3	TAM - C1QC:Adel
CMKLR1	TAM - C1QC:Adel
HLA-DQA1	TAM - C1QC:Adel
LILRB5	TAM - C1QC:Adel
STAB1	TAM - C1QC:Adel
CTSC	TAM - C1QC:Adel
SLCO2B1	TAM - C1QC:Adel
CD209	TAM - C1QC:Adel
HLA-DOA	TAM - C1QC:Adel
ENPP2	TAM - C1QC:Adel
CD163L1	TAM - C1QC:Adel
ITM2B	TAM - C1QC:Adel
HLA-DPB1	TAM - C1QC:Adel
HLA-DPA1	TAM - C1QC:Adel
AXL	TAM - C1QC:Adel
MS4A7	TAM - C1QC:Adel
FCGRT	TAM - C1QC:Adel
CSF1R	TAM - C1QC:Adel
MS4A6A	TAM - C1QC:Adel
C2	TAM - C1QC:Adel
HLA-DMB	TAM - C1QC:Adel
TMEM176B	TAM - C1QC:Adel
ITGA9	TAM - C1QC:Adel
TAM - SPP1	
SPP1	TAM - SPP1:Adel
FLT1	TAM - SPP1:Adel
FBP1	TAM - SPP1:Adel
LDHA	TAM - SPP1:Adel
LPL	TAM - SPP1:Adel
C15ORF48	TAM - SPP1:Adel
EMP1	TAM - SPP1:Adel
CSTB	TAM - SPP1:Adel
FN1	TAM - SPP1:Adel
ENO1	TAM - SPP1:Adel
PKM	TAM - SPP1:Adel
ALDOA	TAM - SPP1:Adel
GAPDH	TAM - SPP1:Adel
CHI3L1	TAM - SPP1:Adel
MATK	TAM - SPP1:Adel
ERO1L	TAM - SPP1:Adel
CLEC5A	TAM - SPP1:Adel
ALOX5AP	TAM - SPP1:Adel
HK2	TAM - SPP1:Adel
CSF1	TAM - SPP1:Adel
PLIN2	TAM - SPP1:Adel
CCL2	TAM - SPP1:Adel
SLC2A1	TAM - SPP1:Adel
TNS1	TAM - SPP1:Adel
ADAM8	TAM - SPP1:Adel
CD109	TAM - SPP1:Adel
LGALS1	TAM - SPP1:Adel
TPI1	TAM - SPP1:Adel
DCSTAMP	TAM - SPP1:Adel
SLAMF9	TAM - SPP1:Adel
SLC11A1	TAM - SPP1:Adel
MYCAF	
MYL9	myCAF:Adel
CALD1	myCAF:Adel
MMP11	myCAF:Adel
HOPX	myCAF:Adel
BGN	myCAF:Adel
IGFBP7	myCAF:Adel
TPM2	myCAF:Adel
CTHRC1	myCAF:Adel
ACTA2	myCAF:Adel
TAGLN	myCAF:Adel
INHBA	myCAF:Adel
COL10A1	myCAF:Adel
TPM1	myCAF:Adel
POSTN	myCAF:Adel
GRP	myCAF:Adel
CST1	myCAF:Adel
ICAF	
C3	iCAF:Adel
DUSP1	iCAF:Adel
FBLN1	iCAF:Adel
LMNA	iCAF:Adel
CLU	iCAF:Adel
CCDC80	iCAF:Adel
MYC	iCAF:Adel
EFEMP1	iCAF:Adel
HAS1	iCAF:Adel
NR4A1	iCAF:Adel
CFD	iCAF:Adel
ANXA1	iCAF:Adel
CXCL12	iCAF:Adel
FGF7	iCAF:Adel
KLF4	iCAF:Adel
EMP1	iCAF:Adel
GPRC5A	iCAF:Adel
SRPX	iCAF:Adel
MT2A	iCAF:Adel
MEDAG	iCAF:Adel
IGF1	iCAF:Adel
MGST1	iCAF:Adel
MCL1	iCAF:Adel
CEBPD	iCAF:Adel
S100A10	iCAF:Adel
UAP1	iCAF:Adel
TNXB	iCAF:Adel
CEBPB	iCAF:Adel
PNRC1	iCAF:Adel
SOCS3	iCAF:Adel
PTGDS	iCAF:Adel
FOSB	iCAF:Adel
NFKBIA	iCAF:Adel
CXCL2	iCAF:Adel
THBS1	iCAF:Adel
CCL2	iCAF:Adel
OGN	iCAF:Adel
GSN	iCAF:Adel
DPT	iCAF:Adel
PLA2G2A	iCAF:Adel
NAMPT	iCAF:Adel
ITM2A	iCAF:Adel
RGCC	iCAF:Adel
JUND	iCAF:Adel
NNMT	iCAF:Adel
ZFP36	iCAF:Adel
PIM1	iCAF:Adel
CPE	iCAF:Adel
GFPT2	iCAF:Adel
SOD2	iCAF:Adel
BASAL-LIKE A	
FAT2	Basal-like A:Adel
MIR205HG	Basal-like A:Adel
S100A9	Basal-like A:Adel
S100A2	Basal-like A:Adel
S100A8	Basal-like A:Adel
KRT5	Basal-like A:Adel
SLC2A9	Basal-like A:Adel
RHCG	Basal-like A:Adel
TP63	Basal-like A:Adel
ZNF750	Basal-like A:Adel
KRT6A	Basal-like A:Adel
KRT14	Basal-like A:Adel
PTHLH	Basal-like A:Adel
TMEM45A	Basal-like A:Adel
COL7A1	Basal-like A:Adel
TNNT3	Basal-like A:Adel
TMPRSS11E	Basal-like A:Adel
ARL4D	Basal-like A:Adel
SCPEP1	Basal-like A:Adel
HCAR2	Basal-like A:Adel
GSDMC	Basal-like A:Adel
TMEM40	Basal-like A:Adel
CYP24A1	Basal-like A:Adel
IL20RB	Basal-like A:Adel
GJB6	Basal-like A:Adel
LPAR3	Basal-like A:Adel
HCAR3	Basal-like A:Adel
GPR87	Basal-like A:Adel
ZNF385A	Basal-like A:Adel
CLEC2B	Basal-like A:Adel
FYB	Basal-like A:Adel
COL4A6	Basal-like A:Adel
PPP4R4	Basal-like A:Adel
LCP1	Basal-like A:Adel
LYPD3	Basal-like A:Adel
ANXA8	Basal-like A:Adel
TNC	Basal-like A:Adel
SNAI2	Basal-like A:Adel
FST	Basal-like A:Adel
ANXA8L1	Basal-like A:Adel
AIM2	Basal-like A:Adel
LY6D	Basal-like A:Adel
TCF7L1	Basal-like A:Adel
KRT13	Basal-like A:Adel
CLCA4	Basal-like A:Adel
CAV1	Basal-like A:Adel
MMP13	Basal-like A:Adel
GBP6	Basal-like A:Adel
SRGAP3	Basal-like A:Adel
CSTA	Basal-like A:Adel
BASAL-LIKE B	
FOXJ1	Basal-like B:Adel
DRC1	Basal-like B:Adel
CCDC114	Basal-like B:Adel
C7ORF57	Basal-like B:Adel
CFAP54	Basal-like B:Adel
VWA3A	Basal-like B:Adel
RARRES3	Basal-like B:Adel
CFAP73	Basal-like B:Adel
C11ORF70	Basal-like B:Adel
CFAP45	Basal-like B:Adel
ZBBX	Basal-like B:Adel
CST6	Basal-like B:Adel
CFAP43	Basal-like B:Adel
C15ORF52	Basal-like B:Adel
RSPH4A	Basal-like B:Adel
MAPK15	Basal-like B:Adel
FAM81B	Basal-like B:Adel
PPIL6	Basal-like B:Adel
KRT80	Basal-like B:Adel
DAW1	Basal-like B:Adel
CDHR4	Basal-like B:Adel
VGLL1	Basal-like B:Adel
MAATS1	Basal-like B:Adel
ZMYND10	Basal-like B:Adel
ELFN2	Basal-like B:Adel
CERKL	Basal-like B:Adel
C9ORF116	Basal-like B:Adel
CASC1	Basal-like B:Adel
MAK	Basal-like B:Adel
PLA2G16	Basal-like B:Adel
DRC7	Basal-like B:Adel
BATF2	Basal-like B:Adel
DNAI1	Basal-like B:Adel
RSPH1	Basal-like B:Adel
MFI2	Basal-like B:Adel
ARMC3	Basal-like B:Adel
LY75	Basal-like B:Adel
CCDC173	Basal-like B:Adel
TMEM169	Basal-like B:Adel
CCDC103	Basal-like B:Adel
GINS2	Basal-like B:Adel
PRR29	Basal-like B:Adel
KLK6	Basal-like B:Adel
TCTEX1D2	Basal-like B:Adel
CDA	Basal-like B:Adel
RAB36	Basal-like B:Adel
ANKRD1	Basal-like B:Adel
MMP7	Basal-like B:Adel
CFAP206	Basal-like B:Adel
CFAP157	Basal-like B:Adel
CLASSICAL A	
CYP2C18	Classical A:Adel
RP11-400G3.5	Classical A:Adel
VSIG2	Classical A:Adel
SLC9B2	Classical A:Adel
ANXA10	Classical A:Adel
CAPN8	Classical A:Adel
VILL	Classical A:Adel
CLDN18	Classical A:Adel
SULT1C2	Classical A:Adel
CYSTM1	Classical A:Adel
CTSE	Classical A:Adel
ADAM28	Classical A:Adel
VSIG1	Classical A:Adel
CYP3A5	Classical A:Adel
CAPN5	Classical A:Adel
CYP2S1	Classical A:Adel
KCNE3	Classical A:Adel
CYP2C9	Classical A:Adel
GCKR	Classical A:Adel
TSPAN8	Classical A:Adel
ACER2	Classical A:Adel
SEMA4G	Classical A:Adel
PDZD3	Classical A:Adel
TMC5	Classical A:Adel
DPCR1	Classical A:Adel
IQGAP2	Classical A:Adel
EPS8L3	Classical A:Adel
NR1I2	Classical A:Adel
MUC17	Classical A:Adel
FER1L6	Classical A:Adel
LRRC66	Classical A:Adel
GATA6	Classical A:Adel
CAPN9	Classical A:Adel
POF1B	Classical A:Adel
HTR1B	Classical A:Adel
IHH	Classical A:Adel
MTMR11	Classical A:Adel
SLC6A20	Classical A:Adel
OMP	Classical A:Adel
PLA2G10	Classical A:Adel
SPINK1	Classical A:Adel
KIAA1211	Classical A:Adel
TRIM54	Classical A:Adel
FAM101A	Classical A:Adel
BCL2L15	Classical A:Adel
TNFRSF11A	Classical A:Adel
RAPGEFL1	Classical A:Adel
MYRF	Classical A:Adel
PLAC8	Classical A:Adel
PIP5K1B	Classical A:Adel
CLASSICAL B	
MEP1A	Classical B:Adel
GUCY2C	Classical B:Adel
SPINK4	Classical B:Adel
MUC2	Classical B:Adel
GALNT8	Classical B:Adel
ITLN1	Classical B:Adel
CHST5	Classical B:Adel
CDH17	Classical B:Adel
FAM105A	Classical B:Adel
SI	Classical B:Adel
REG4	Classical B:Adel
RP11-77K12.7	Classical B:Adel
CLCA1	Classical B:Adel
HEPACAM2	Classical B:Adel
GPA33	Classical B:Adel
CDX2	Classical B:Adel
WNK4	Classical B:Adel
BTNL3	Classical B:Adel
KRT20	Classical B:Adel
CLRN3	Classical B:Adel
C3ORF70	Classical B:Adel
REP15	Classical B:Adel
FCGBP	Classical B:Adel
FAM222A	Classical B:Adel
AKR1C4	Classical B:Adel
SLC6A7	Classical B:Adel
PHGR1	Classical B:Adel
KLHL32	Classical B:Adel
SEPP1	Classical B:Adel
AGR2	Classical B:Adel
GMDS	Classical B:Adel
ADGRG7	Classical B:Adel
FFAR4	Classical B:Adel
CCL15-CCL14	Classical B:Adel
ATP8A1	Classical B:Adel
SLC17A4	Classical B:Adel
JPH1	Classical B:Adel
PDE3B	Classical B:Adel
GRIP2	Classical B:Adel
B4GALNT2	Classical B:Adel
HES6	Classical B:Adel
MGAM2	Classical B:Adel
WNK2	Classical B:Adel
RNF186	Classical B:Adel
MYO7B	Classical B:Adel
GNA14	Classical B:Adel
HEPH	Classical B:Adel
RP11-234B24.6	Classical B:Adel
MUC13	Classical B:Adel
ANG	Classical B:Adel
NORMAL EPITHELIAL	
CFTR	Normal Epithelial:Adel
BICC1	Normal Epithelial:Adel
SLC4A4	Normal Epithelial:Adel
GLIS3	Normal Epithelial:Adel
SCTR	Normal Epithelial:Adel
AMBP	Normal Epithelial:Adel
FXYD2	Normal Epithelial:Adel
ANXA4	Normal Epithelial:Adel
SPP1	Normal Epithelial:Adel
SOX9	Normal Epithelial:Adel
FOS	Normal Epithelial:Adel
JUN	Normal Epithelial:Adel
CRP	Normal Epithelial:Adel
MUC5B	Normal Epithelial:Adel
ONECUT2	Normal Epithelial:Adel
CRISP3	Normal Epithelial:Adel
TFF3	Normal Epithelial:Adel
ALB	Hepatocytes: Ian et al- Nature com 2018
HAMP	Hepatocytes: Ian et al- Nature com 2018
ARG1	Hepatocytes: Ian et al- Nature com 2018
PCK1	Hepatocytes: Ian et al- Nature com 2018
AFP	Hepatocytes: Ian et al- Nature com 2018
BCHE	Hepatocytes: Ian et al- Nature com 2018
CYP3A7	Hepatocytes: Ian et al- Nature com 2018
CYP2A7	Hepatocytes: Ian et al- Nature com 2018
CYP2A6	Hepatocytes: Ian et al- Nature com 2018
SCD	Hepatocytes: Ian et al- Nature com 2018
HMGCS1	Hepatocytes: Ian et al- Nature com 2018
ACSS2	Hepatocytes: Ian et al- Nature com 2018
TM7SF2	Hepatocytes: Ian et al- Nature com 2018
SEC16B	Hepatocytes: Ian et al- Nature com 2018
SLBP	Hepatocytes: Ian et al- Nature com 2018
RND3	Hepatocytes: Ian et al- Nature com 2018
PCK1	Hepatocytes: Ian et al- Nature com 2018
BCHE	Hepatocytes: Ian et al- Nature com 2018
G6PC	Hepatocytes: Ian et al- Nature com 2018
GHR	Hepatocytes: Ian et al- Nature com 2018
ALDH6A1	Hepatocytes: Ian et al- Nature com 2018
RPP25L	Hepatocytes: Ian et al- Nature com 2018
HSD11B1	Hepatocytes: Ian et al- Nature com 2018
HAMP	Hepatocytes: Ian et al- Nature com 2018
GHR	Hepatocytes: Ian et al- Nature com 2018
HPR	Hepatocytes: Ian et al- Nature com 2018
GSTA2	Hepatocytes: Ian et al- Nature com 2018
AKR1C1	Hepatocytes: Ian et al- Nature com 2018
MASP2	Hepatocytes: Ian et al- Nature com 2018
RAMP3	Portal Endothelial: Ian et al- Nature com 2018
INMT	Portal Endothelial: Ian et al- Nature com 2018
DNASE1L3	Portal Endothelial: Ian et al- Nature com 2018
LIFR	Portal Endothelial: Ian et al- Nature com 2018
VCAM1	Intermediate Co-expressor (IC) state: Raghavan
MALAT1	Intermediate Co-expressor (IC) state: Raghavan
IGFBP3	Intermediate Co-expressor (IC) state: Raghavan
SYNE2	Intermediate Co-expressor (IC) state: Raghavan
TIMP2	Intermediate Co-expressor (IC) state: Raghavan
TNFAIP2	Intermediate Co-expressor (IC) state: Raghavan
NFAT5	Intermediate Co-expressor (IC) state: Raghavan
SERPINA1	Intermediate Co-expressor (IC) state: Raghavan
CXCL14	Intermediate Co-expressor (IC) state: Raghavan
CX3CL1	Intermediate Co-expressor (IC) state: Raghavan
ALPK3	Intermediate Co-expressor (IC) state: Raghavan
ATHL1	Intermediate Co-expressor (IC) state: Raghavan
DPYSL2	Intermediate Co-expressor (IC) state: Raghavan
TMEM139	Intermediate Co-expressor (IC) state: Raghavan
KLF6	Intermediate Co-expressor (IC) state: Raghavan
KRT23	Intermediate Co-expressor (IC) state: Raghavan
MEGF6	Intermediate Co-expressor (IC) state: Raghavan
HOXB2	Intermediate Co-expressor (IC) state: Raghavan
PADI1	Intermediate Co-expressor (IC) state: Raghavan
MFSD4	Intermediate Co-expressor (IC) state: Raghavan
INPP4B	Intermediate Co-expressor (IC) state: Raghavan
BAIAP3	Intermediate Co-expressor (IC) state: Raghavan
HMHA1	Intermediate Co-expressor (IC) state: Raghavan
ECE1	Intermediate Co-expressor (IC) state: Raghavan
CAMK2N1	Intermediate Co-expressor (IC) state: Raghavan
SNORD89	Intermediate Co-expressor (IC) state: Raghavan
WFDC2	Intermediate Co-expressor (IC) state: Raghavan
TSHZ2	Intermediate Co-expressor (IC) state: Raghavan
RILPL2	Intermediate Co-expressor (IC) state: Raghavan
LAMB2	Intermediate Co-expressor (IC) state: Raghavan
ITGB8	Intermediate Co-expressor (IC) state: Raghavan
ZDHHC2	Intermediate Co-expressor (IC) state: Raghavan
C10orf118	Intermediate Co-expressor (IC) state: Raghavan
RERE	Intermediate Co-expressor (IC) state: Raghavan
TCN1	Intermediate Co-expressor (IC) state: Raghavan
MAPK8IP3	Intermediate Co-expressor (IC) state: Raghavan
KLF10	Intermediate Co-expressor (IC) state: Raghavan
JUN	Intermediate Co-expressor (IC) state: Raghavan
RNF207	Intermediate Co-expressor (IC) state: Raghavan
RARRES3	Intermediate Co-expressor (IC) state: Raghavan
RGCC	Intermediate Co-expressor (IC) state: Raghavan
MMP11	Intermediate Co-expressor (IC) state: Raghavan
ARHGAP18	Intermediate Co-expressor (IC) state: Raghavan
BIRC3	Intermediate Co-expressor (IC) state: Raghavan
TUBA1A	Intermediate Co-expressor (IC) state: Raghavan
ARHGAP4	Intermediate Co-expressor (IC) state: Raghavan
FGF19	Intermediate Co-expressor (IC) state: Raghavan
EPHA4	Intermediate Co-expressor (IC) state: Raghavan
CACNG4	Intermediate Co-expressor (IC) state: Raghavan
MKRN1	Intermediate Co-expressor (IC) state: Raghavan
IL23A	Intermediate Co-expressor (IC) state: Raghavan
HOOK3	Intermediate Co-expressor (IC) state: Raghavan
LDLRAD4	Intermediate Co-expressor (IC) state: Raghavan
SLC14A1	Intermediate Co-expressor (IC) state: Raghavan
KMT2C	Intermediate Co-expressor (IC) state: Raghavan
VSTM2L	Intermediate Co-expressor (IC) state: Raghavan
LOXL4	Intermediate Co-expressor (IC) state: Raghavan
CYBRD1	Intermediate Co-expressor (IC) state: Raghavan
MLLT6	Intermediate Co-expressor (IC) state: Raghavan
FARP1	Intermediate Co-expressor (IC) state: Raghavan
FAM167A	Intermediate Co-expressor (IC) state: Raghavan
CSGALNACT1	Intermediate Co-expressor (IC) state: Raghavan
BACH1	Intermediate Co-expressor (IC) state: Raghavan
PRDM2	Intermediate Co-expressor (IC) state: Raghavan
AEBP1	Intermediate Co-expressor (IC) state: Raghavan
ST3GAL4	Intermediate Co-expressor (IC) state: Raghavan
IL8	Intermediate Co-expressor (IC) state: Raghavan
NR4A2	Intermediate Co-expressor (IC) state: Raghavan
BMPR2	Intermediate Co-expressor (IC) state: Raghavan
SMIM5	Intermediate Co-expressor (IC) state: Raghavan
NES	Intermediate Co-expressor (IC) state: Raghavan
PODXL	Intermediate Co-expressor (IC) state: Raghavan
NUMB	Intermediate Co-expressor (IC) state: Raghavan
CMYA5	Intermediate Co-expressor (IC) state: Raghavan
VWA5A	Intermediate Co-expressor (IC) state: Raghavan
SMG1	Intermediate Co-expressor (IC) state: Raghavan
ITGB1	Intermediate Co-expressor (IC) state: Raghavan
SESN3	Intermediate Co-expressor (IC) state: Raghavan
CCDC6	Intermediate Co-expressor (IC) state: Raghavan
DAB2	Intermediate Co-expressor (IC) state: Raghavan
PTGS2	Intermediate Co-expressor (IC) state: Raghavan
COX6B2	Intermediate Co-expressor (IC) state: Raghavan
EEF1A2	Intermediate Co-expressor (IC) state: Raghavan
C9orf3	Intermediate Co-expressor (IC) state: Raghavan
SYCP2	Intermediate Co-expressor (IC) state: Raghavan
CRISPLD2	Intermediate Co-expressor (IC) state: Raghavan
TNFAIP3	Intermediate Co-expressor (IC) state: Raghavan
ZNF292	Intermediate Co-expressor (IC) state: Raghavan
RAB8B	Intermediate Co-expressor (IC) state: Raghavan
HDAC7	Intermediate Co-expressor (IC) state: Raghavan
CDH4	Intermediate Co-expressor (IC) state: Raghavan
FAM3C	Intermediate Co-expressor (IC) state: Raghavan
MAML2	Intermediate Co-expressor (IC) state: Raghavan
ZFAND5	Intermediate Co-expressor (IC) state: Raghavan
SYT1	Intermediate Co-expressor (IC) state: Raghavan
PPP1R15A	Intermediate Co-expressor (IC) state: Raghavan
TK2	Intermediate Co-expressor (IC) state: Raghavan
SFXN3	Intermediate Co-expressor (IC) state: Raghavan
MASP1	Intermediate Co-expressor (IC) state: Raghavan
CALCOCO1	Intermediate Co-expressor (IC) state: Raghavan
IRS2	Intermediate Co-expressor (IC) state: Raghavan
FOSB	Intermediate Co-expressor (IC) state: Raghavan
MUC4	Intermediate Co-expressor (IC) state: Raghavan
IL20RB	Intermediate Co-expressor (IC) state: Raghavan
CALHM2	Intermediate Co-expressor (IC) state: Raghavan
BMP4	Intermediate Co-expressor (IC) state: Raghavan
SSFA2	Intermediate Co-expressor (IC) state: Raghavan
RAB21	Intermediate Co-expressor (IC) state: Raghavan
CYLD	Intermediate Co-expressor (IC) state: Raghavan
KLK6	Intermediate Co-expressor (IC) state: Raghavan
COL3A1	Intermediate Co-expressor (IC) state: Raghavan
NET1	Intermediate Co-expressor (IC) state: Raghavan
CXXC5	Intermediate Co-expressor (IC) state: Raghavan
IGFBP5	Intermediate Co-expressor (IC) state: Raghavan
PNMA2	Intermediate Co-expressor (IC) state: Raghavan
KRT6A	scBasal: Raghavan
S100A2	scBasal: Raghavan
KRT13	scBasal: Raghavan
KRT17	scBasal: Raghavan
LY6D	scBasal: Raghavan
KRT7	scBasal: Raghavan
KRT5	scBasal: Raghavan
FAM83A	scBasal: Raghavan
CD109	scBasal: Raghavan
GAPDH	scBasal: Raghavan
CSTA	scBasal: Raghavan
PTPN13	scBasal: Raghavan
MTSS1	scBasal: Raghavan
SPRR1B	scBasal: Raghavan
SLC2A1	scBasal: Raghavan
CAV1	scBasal: Raghavan
EMP1	scBasal: Raghavan
SEMA3C	scBasal: Raghavan
DHRS9	scBasal: Raghavan
CAST	scBasal: Raghavan
FLNA	scBasal: Raghavan
SLITRK6	scBasal: Raghavan
COL7A1	scBasal: Raghavan
AQP3	scBasal: Raghavan
MT2A	scBasal: Raghavan
AHNAK2	scBasal: Raghavan
KRT19	scBasal: Raghavan
PKP1	scBasal: Raghavan
YBX3	scBasal: Raghavan
GJB5	scBasal: Raghavan
LGALS4	scClassical:Raghavan
CTSE	scClassical:Raghavan
TFF1	scClassical:Raghavan
AGR2	scClassical:Raghavan
TSPAN8	scClassical:Raghavan
CEACAM6	scClassical:Raghavan
LYZ	scClassical:Raghavan
CDH17	scClassical:Raghavan
TFF2	scClassical:Raghavan
CLDN18	scClassical:Raghavan
REG4	scClassical:Raghavan
SPINK1	scClassical:Raghavan
SLC44A4	scClassical:Raghavan
GPX2	scClassical:Raghavan
ANXA10	scClassical:Raghavan
FAM3D	scClassical:Raghavan
TFF3	scClassical:Raghavan
MUC13	scClassical:Raghavan
ANXA13	scClassical:Raghavan
CEACAM5	scClassical:Raghavan
VSIG2	scClassical:Raghavan
PRSS3	scClassical:Raghavan
ALDH2	scClassical:Raghavan
IL1R2	scClassical:Raghavan
AGR3	scClassical:Raghavan
CYSTM1	scClassical:Raghavan
CAPN5	scClassical:Raghavan
S100A6	scClassical:Raghavan
ONECUT2	scClassical:Raghavan
BCAS1	scClassical:Raghavan
AMBP	Ductal cell 1: Peng
CFTR	Ductal cell 1: Peng
MMP7	Ductal cell 1: Peng
KRT19	Ductal cell 2: Peng
KRT7	Ductal cell 2: Peng
TSPAN8	Ductal cell 2: Peng
SLPI	Ductal cell 2: Peng
PRSS1	Acinar: Peng
CTRB1	Acinar: Peng
CTRB2	Acinar: Peng
REG1B	Acinar: Peng
CHGB	Endocrine: Peng
CHGA	Endocrine: Peng
INS	Endocrine: Peng
IAPP	Endocrine: Peng
RGS5	Stellate cells: Peng
ACTA2	Stellate cells: Peng
PDGFRB	Stellate cells: Peng
ADIRF	Stellate cells: Peng
LUM	Fibroblasts: Peng
DCN	Fibroblasts: Peng
COL1A1	Fibroblasts: Peng
CDH5	Endotheial: Peng
PLVAP	Endotheial: Peng
VWF	Endotheial: Peng
CLDN5	Endotheial: Peng
AiF1	Macrophage: Peng
CD64	Macrophage: Peng
